from	to
ENSG00000163930	ENSG00000114982
ENSG00000163930	ENSG00000115042
ENSG00000163930	ENSG00000115053
ENSG00000163930	ENSG00000115084
ENSG00000163930	ENSG00000115091
ENSG00000163930	ENSG00000115109
ENSG00000163930	ENSG00000115128
ENSG00000163930	ENSG00000115145
ENSG00000163930	ENSG00000115207
ENSG00000163930	ENSG00000115233
ENSG00000163930	ENSG00000115239
ENSG00000163930	ENSG00000115268
ENSG00000163930	ENSG00000115274
ENSG00000163930	ENSG00000115286
ENSG00000163930	ENSG00000115307
ENSG00000163930	ENSG00000115317
ENSG00000163930	ENSG00000115350
ENSG00000163930	ENSG00000115355
ENSG00000163930	ENSG00000115364
ENSG00000163930	ENSG00000115368
ENSG00000163930	ENSG00000115415
ENSG00000163930	ENSG00000115423
ENSG00000163930	ENSG00000115446
ENSG00000163930	ENSG00000115484
ENSG00000163930	ENSG00000115514
ENSG00000163930	ENSG00000115539
ENSG00000163930	ENSG00000115540
ENSG00000163930	ENSG00000115541
ENSG00000163930	ENSG00000115548
ENSG00000163930	ENSG00000115661
ENSG00000163930	ENSG00000115677
ENSG00000163930	ENSG00000115738
ENSG00000163930	ENSG00000115806
ENSG00000163930	ENSG00000115866
ENSG00000163930	ENSG00000115904
ENSG00000163930	ENSG00000115947
ENSG00000163930	ENSG00000115963
ENSG00000163930	ENSG00000115966
ENSG00000163930	ENSG00000115993
ENSG00000163930	ENSG00000115998
ENSG00000163930	ENSG00000116030
ENSG00000163930	ENSG00000116044
ENSG00000163930	ENSG00000116062
ENSG00000163930	ENSG00000116138
ENSG00000163930	ENSG00000116151
ENSG00000163930	ENSG00000116161
ENSG00000163930	ENSG00000116209
ENSG00000163930	ENSG00000116237
ENSG00000163930	ENSG00000116251
ENSG00000163930	ENSG00000116273
ENSG00000163930	ENSG00000116288
ENSG00000163930	ENSG00000116455
ENSG00000163930	ENSG00000116459
ENSG00000163930	ENSG00000116478
ENSG00000163930	ENSG00000116539
ENSG00000163930	ENSG00000116586
ENSG00000163930	ENSG00000116641
ENSG00000163930	ENSG00000116698
ENSG00000163930	ENSG00000116747
ENSG00000163930	ENSG00000116750
ENSG00000163930	ENSG00000116752
ENSG00000163930	ENSG00000116754
ENSG00000163930	ENSG00000116863
ENSG00000163930	ENSG00000116871
ENSG00000163930	ENSG00000116898
ENSG00000163930	ENSG00000116918
ENSG00000163930	ENSG00000116922
ENSG00000163930	ENSG00000117000
ENSG00000163930	ENSG00000117118
ENSG00000163930	ENSG00000117133
ENSG00000163930	ENSG00000117153
ENSG00000163930	ENSG00000117174
ENSG00000163930	ENSG00000117280
ENSG00000163930	ENSG00000117305
ENSG00000163930	ENSG00000117308
ENSG00000163930	ENSG00000117395
ENSG00000163930	ENSG00000117399
ENSG00000163930	ENSG00000117450
ENSG00000163930	ENSG00000117461
ENSG00000163930	ENSG00000117481
ENSG00000163930	ENSG00000117505
ENSG00000163930	ENSG00000117519
ENSG00000163930	ENSG00000117597
ENSG00000163930	ENSG00000117614
ENSG00000163930	ENSG00000117620
ENSG00000163930	ENSG00000117682
ENSG00000163930	ENSG00000117697
ENSG00000163930	ENSG00000117707
ENSG00000163930	ENSG00000117713
ENSG00000163930	ENSG00000117748
ENSG00000163930	ENSG00000117751
ENSG00000163930	ENSG00000117859
ENSG00000163930	ENSG00000118046
ENSG00000163930	ENSG00000118181
ENSG00000163930	ENSG00000118197
ENSG00000163930	ENSG00000118217
ENSG00000163930	ENSG00000118307
ENSG00000163930	ENSG00000118454
ENSG00000163930	ENSG00000118482
ENSG00000163930	ENSG00000118503
ENSG00000163930	ENSG00000118508
ENSG00000163930	ENSG00000118564
ENSG00000163930	ENSG00000118600
ENSG00000163930	ENSG00000118680
ENSG00000163930	ENSG00000118689
ENSG00000163930	ENSG00000118705
ENSG00000163930	ENSG00000118707
ENSG00000163930	ENSG00000118960
ENSG00000163930	ENSG00000118961
ENSG00000163930	ENSG00000119013
ENSG00000163930	ENSG00000119041
ENSG00000163930	ENSG00000119048
ENSG00000163930	ENSG00000119185
ENSG00000163930	ENSG00000119203
ENSG00000163930	ENSG00000119231
ENSG00000163930	ENSG00000119318
ENSG00000163930	ENSG00000119328
ENSG00000163930	ENSG00000119335
ENSG00000163930	ENSG00000119402
ENSG00000163930	ENSG00000119414
ENSG00000163930	ENSG00000119446
ENSG00000163930	ENSG00000119522
ENSG00000163930	ENSG00000119523
ENSG00000163930	ENSG00000119541
ENSG00000163930	ENSG00000119574
ENSG00000163930	ENSG00000119596
ENSG00000163930	ENSG00000119616
ENSG00000163930	ENSG00000119638
ENSG00000163930	ENSG00000119682
ENSG00000163930	ENSG00000119685
ENSG00000163930	ENSG00000119689
ENSG00000163930	ENSG00000119707
ENSG00000163930	ENSG00000119723
ENSG00000163930	ENSG00000119760
ENSG00000163930	ENSG00000119778
ENSG00000163930	ENSG00000119787
ENSG00000163930	ENSG00000119820
ENSG00000163930	ENSG00000119927
ENSG00000163930	ENSG00000119929
ENSG00000163930	ENSG00000119950
ENSG00000163930	ENSG00000119953
ENSG00000163930	ENSG00000119969
ENSG00000163930	ENSG00000120008
ENSG00000163930	ENSG00000120029
ENSG00000163930	ENSG00000120159
ENSG00000163930	ENSG00000120162
ENSG00000163930	ENSG00000120253
ENSG00000163930	ENSG00000120256
ENSG00000163930	ENSG00000120265
ENSG00000163930	ENSG00000120333
ENSG00000163930	ENSG00000120438
ENSG00000163930	ENSG00000120526
ENSG00000163930	ENSG00000120533
ENSG00000163930	ENSG00000120647
ENSG00000163930	ENSG00000120656
ENSG00000163930	ENSG00000120662
ENSG00000163930	ENSG00000120694
ENSG00000163930	ENSG00000120696
ENSG00000163930	ENSG00000120705
ENSG00000163930	ENSG00000120709
ENSG00000163930	ENSG00000120727
ENSG00000163930	ENSG00000120733
ENSG00000163930	ENSG00000120742
ENSG00000163930	ENSG00000120802
ENSG00000163930	ENSG00000120805
ENSG00000163930	ENSG00000120833
ENSG00000163930	ENSG00000120837
ENSG00000163930	ENSG00000120899
ENSG00000163930	ENSG00000120907
ENSG00000163930	ENSG00000120948
ENSG00000163930	ENSG00000121022
ENSG00000163930	ENSG00000121067
ENSG00000163930	ENSG00000121073
ENSG00000163930	ENSG00000121406
ENSG00000163930	ENSG00000121644
ENSG00000163930	ENSG00000121749
ENSG00000163930	ENSG00000121897
ENSG00000163930	ENSG00000121988
ENSG00000163930	ENSG00000122008
ENSG00000163930	ENSG00000122068
ENSG00000163930	ENSG00000122085
ENSG00000163930	ENSG00000122218
ENSG00000163930	ENSG00000122299
ENSG00000163930	ENSG00000122386
ENSG00000163930	ENSG00000122406
ENSG00000163930	ENSG00000122435
ENSG00000163930	ENSG00000122481
ENSG00000163930	ENSG00000122484
ENSG00000163930	ENSG00000122545
ENSG00000163930	ENSG00000122550
ENSG00000163930	ENSG00000122557
ENSG00000163930	ENSG00000122592
ENSG00000163930	ENSG00000122644
ENSG00000163930	ENSG00000122674
ENSG00000163930	ENSG00000122692
ENSG00000163930	ENSG00000122696
ENSG00000163930	ENSG00000122735
ENSG00000163930	ENSG00000122783
ENSG00000163930	ENSG00000122786
ENSG00000163930	ENSG00000122882
ENSG00000163930	ENSG00000122912
ENSG00000163930	ENSG00000123064
ENSG00000163930	ENSG00000123131
ENSG00000163930	ENSG00000123144
ENSG00000163930	ENSG00000123154
ENSG00000163930	ENSG00000123159
ENSG00000163930	ENSG00000123178
ENSG00000163930	ENSG00000123213
ENSG00000163930	ENSG00000123268
ENSG00000163930	ENSG00000123297
ENSG00000163930	ENSG00000123395
ENSG00000163930	ENSG00000123415
ENSG00000163930	ENSG00000123416
ENSG00000163930	ENSG00000123427
ENSG00000163930	ENSG00000123444
ENSG00000163930	ENSG00000123505
ENSG00000163930	ENSG00000123595
ENSG00000163930	ENSG00000123607
ENSG00000163930	ENSG00000123737
ENSG00000163930	ENSG00000123739
ENSG00000163930	ENSG00000123989
ENSG00000163930	ENSG00000124140
ENSG00000163930	ENSG00000124151
ENSG00000163930	ENSG00000124177
ENSG00000163930	ENSG00000124201
ENSG00000163930	ENSG00000124222
ENSG00000163930	ENSG00000124226
ENSG00000163930	ENSG00000124228
ENSG00000163930	ENSG00000124243
ENSG00000163930	ENSG00000124333
ENSG00000163930	ENSG00000124380
ENSG00000163930	ENSG00000124383
ENSG00000163930	ENSG00000124523
ENSG00000163930	ENSG00000124532
ENSG00000163930	ENSG00000124562
ENSG00000163930	ENSG00000124596
ENSG00000163930	ENSG00000124608
ENSG00000163930	ENSG00000124787
ENSG00000163930	ENSG00000124789
ENSG00000163930	ENSG00000125037
ENSG00000163930	ENSG00000125122
ENSG00000163930	ENSG00000125166
ENSG00000163930	ENSG00000125352
ENSG00000163930	ENSG00000125386
ENSG00000163930	ENSG00000125388
ENSG00000163930	ENSG00000125445
ENSG00000163930	ENSG00000125447
ENSG00000163930	ENSG00000125450
ENSG00000163930	ENSG00000125505
ENSG00000163930	ENSG00000125656
ENSG00000163930	ENSG00000125686
ENSG00000163930	ENSG00000125734
ENSG00000163930	ENSG00000125753
ENSG00000163930	ENSG00000125772
ENSG00000163930	ENSG00000125812
ENSG00000163930	ENSG00000125818
ENSG00000163930	ENSG00000125821
ENSG00000163930	ENSG00000125834
ENSG00000163930	ENSG00000125835
ENSG00000163930	ENSG00000125864
ENSG00000163930	ENSG00000125870
ENSG00000163930	ENSG00000125871
ENSG00000163930	ENSG00000125898
ENSG00000163930	ENSG00000125901
ENSG00000163930	ENSG00000125952
ENSG00000163930	ENSG00000125954
ENSG00000163930	ENSG00000125965
ENSG00000163930	ENSG00000125977
ENSG00000163930	ENSG00000125991
ENSG00000163930	ENSG00000126003
ENSG00000163930	ENSG00000126010
ENSG00000163930	ENSG00000126012
ENSG00000163930	ENSG00000126070
ENSG00000163930	ENSG00000126088
ENSG00000163930	ENSG00000126107
ENSG00000163930	ENSG00000126214
ENSG00000163930	ENSG00000126226
ENSG00000163930	ENSG00000126254
ENSG00000163930	ENSG00000126261
ENSG00000163930	ENSG00000126460
ENSG00000163930	ENSG00000126602
ENSG00000163930	ENSG00000126746
ENSG00000163930	ENSG00000126749
ENSG00000163930	ENSG00000126775
ENSG00000163930	ENSG00000126814
ENSG00000163930	ENSG00000126858
ENSG00000163930	ENSG00000126883
ENSG00000163930	ENSG00000126934
ENSG00000163930	ENSG00000127080
ENSG00000163930	ENSG00000127081
ENSG00000163930	ENSG00000127184
ENSG00000163930	ENSG00000127249
ENSG00000163930	ENSG00000127314
ENSG00000163930	ENSG00000127419
ENSG00000163930	ENSG00000127452
ENSG00000163930	ENSG00000127463
ENSG00000163930	ENSG00000127481
ENSG00000163930	ENSG00000127554
ENSG00000163930	ENSG00000127564
ENSG00000163930	ENSG00000127580
ENSG00000163930	ENSG00000127616
ENSG00000163930	ENSG00000127720
ENSG00000163930	ENSG00000127837
ENSG00000163930	ENSG00000127838
ENSG00000163930	ENSG00000127870
ENSG00000163930	ENSG00000127948
ENSG00000163930	ENSG00000127952
ENSG00000163930	ENSG00000127989
ENSG00000163930	ENSG00000128159
ENSG00000163930	ENSG00000128309
ENSG00000163930	ENSG00000128311
ENSG00000163930	ENSG00000128335
ENSG00000163930	ENSG00000128463
ENSG00000163930	ENSG00000128563
ENSG00000163930	ENSG00000128585
ENSG00000163930	ENSG00000128607
ENSG00000163930	ENSG00000128833
ENSG00000163930	ENSG00000128886
ENSG00000163930	ENSG00000128915
ENSG00000163930	ENSG00000128923
ENSG00000163930	ENSG00000128944
ENSG00000163930	ENSG00000128989
ENSG00000163930	ENSG00000129028
ENSG00000163930	ENSG00000129083
ENSG00000163930	ENSG00000129084
ENSG00000163930	ENSG00000129235
ENSG00000163930	ENSG00000129245
ENSG00000163930	ENSG00000129255
ENSG00000163930	ENSG00000129292
ENSG00000163930	ENSG00000129355
ENSG00000163930	ENSG00000129493
ENSG00000163930	ENSG00000129534
ENSG00000163930	ENSG00000129559
ENSG00000163930	ENSG00000129625
ENSG00000163930	ENSG00000129657
ENSG00000163930	ENSG00000129691
ENSG00000163930	ENSG00000129696
ENSG00000163930	ENSG00000129932
ENSG00000163930	ENSG00000130023
ENSG00000163930	ENSG00000130175
ENSG00000163930	ENSG00000130193
ENSG00000163930	ENSG00000130227
ENSG00000163930	ENSG00000130255
ENSG00000163930	ENSG00000130312
ENSG00000163930	ENSG00000130347
ENSG00000163930	ENSG00000130348
ENSG00000163930	ENSG00000130349
ENSG00000163930	ENSG00000130363
ENSG00000163930	ENSG00000130402
ENSG00000163930	ENSG00000130414
ENSG00000163930	ENSG00000130449
ENSG00000163930	ENSG00000130511
ENSG00000163930	ENSG00000130544
ENSG00000163930	ENSG00000130638
ENSG00000163930	ENSG00000130684
ENSG00000163930	ENSG00000130706
ENSG00000163930	ENSG00000130713
ENSG00000163930	ENSG00000130733
ENSG00000163930	ENSG00000130741
ENSG00000163930	ENSG00000130764
ENSG00000163930	ENSG00000130772
ENSG00000163930	ENSG00000130803
ENSG00000163930	ENSG00000130810
ENSG00000163930	ENSG00000130811
ENSG00000163930	ENSG00000130816
ENSG00000163930	ENSG00000130818
ENSG00000163930	ENSG00000130844
ENSG00000163930	ENSG00000130935
ENSG00000163930	ENSG00000130940
ENSG00000163930	ENSG00000130985
ENSG00000163930	ENSG00000131013
ENSG00000163930	ENSG00000131043
ENSG00000163930	ENSG00000131051
ENSG00000163930	ENSG00000131067
ENSG00000163930	ENSG00000131069
ENSG00000163930	ENSG00000131149
ENSG00000163930	ENSG00000131171
ENSG00000163930	ENSG00000131174
ENSG00000163930	ENSG00000131196
ENSG00000163930	ENSG00000131236
ENSG00000163930	ENSG00000131263
ENSG00000163930	ENSG00000131355
ENSG00000163930	ENSG00000131373
ENSG00000163930	ENSG00000131374
ENSG00000163930	ENSG00000131381
ENSG00000163930	ENSG00000131389
ENSG00000163930	ENSG00000131469
ENSG00000163930	ENSG00000131475
ENSG00000163930	ENSG00000131495
ENSG00000163930	ENSG00000131504
ENSG00000163930	ENSG00000131653
ENSG00000163930	ENSG00000131732
ENSG00000163930	ENSG00000131747
ENSG00000163930	ENSG00000131748
ENSG00000163930	ENSG00000131791
ENSG00000163930	ENSG00000131931
ENSG00000163930	ENSG00000131943
ENSG00000163930	ENSG00000131966
ENSG00000163930	ENSG00000132002
ENSG00000163930	ENSG00000132005
ENSG00000163930	ENSG00000132128
ENSG00000163930	ENSG00000132153
ENSG00000163930	ENSG00000132155
ENSG00000163930	ENSG00000132254
ENSG00000163930	ENSG00000132256
ENSG00000163930	ENSG00000132259
ENSG00000163930	ENSG00000132286
ENSG00000163930	ENSG00000132361
ENSG00000163930	ENSG00000132394
ENSG00000163930	ENSG00000132406
ENSG00000163930	ENSG00000132424
ENSG00000163930	ENSG00000132467
ENSG00000163930	ENSG00000132471
ENSG00000163930	ENSG00000132507
ENSG00000163930	ENSG00000132522
ENSG00000163930	ENSG00000132535
ENSG00000163930	ENSG00000132549
ENSG00000163930	ENSG00000132604
ENSG00000163930	ENSG00000132670
ENSG00000163930	ENSG00000132740
ENSG00000163930	ENSG00000132749
ENSG00000163930	ENSG00000132792
ENSG00000163930	ENSG00000132837
ENSG00000163930	ENSG00000132842
ENSG00000163930	ENSG00000132906
ENSG00000163930	ENSG00000132952
ENSG00000163930	ENSG00000133027
ENSG00000163930	ENSG00000133028
ENSG00000163930	ENSG00000133059
ENSG00000163930	ENSG00000133114
ENSG00000163930	ENSG00000133119
ENSG00000163930	ENSG00000133226
ENSG00000163930	ENSG00000133265
ENSG00000163930	ENSG00000133316
ENSG00000163930	ENSG00000133606
ENSG00000163930	ENSG00000133627
ENSG00000163930	ENSG00000133704
ENSG00000163930	ENSG00000133706
ENSG00000163930	ENSG00000133773
ENSG00000163930	ENSG00000133858
ENSG00000163930	ENSG00000133872
ENSG00000163930	ENSG00000133895
ENSG00000163930	ENSG00000133935
ENSG00000163930	ENSG00000133943
ENSG00000163930	ENSG00000133983
ENSG00000163930	ENSG00000134014
ENSG00000163930	ENSG00000134058
ENSG00000163930	ENSG00000134108
ENSG00000163930	ENSG00000134153
ENSG00000163930	ENSG00000134215
ENSG00000163930	ENSG00000134248
ENSG00000163930	ENSG00000134287
ENSG00000163930	ENSG00000134294
ENSG00000163930	ENSG00000134324
ENSG00000163930	ENSG00000134419
ENSG00000163930	ENSG00000134440
ENSG00000163930	ENSG00000134453
ENSG00000163930	ENSG00000134575
ENSG00000163930	ENSG00000134644
ENSG00000163930	ENSG00000134748
ENSG00000163930	ENSG00000134779
ENSG00000163930	ENSG00000134899
ENSG00000163930	ENSG00000134987
ENSG00000163930	ENSG00000135002
ENSG00000163930	ENSG00000135090
ENSG00000163930	ENSG00000135093
ENSG00000163930	ENSG00000135119
ENSG00000163930	ENSG00000135205
ENSG00000163930	ENSG00000135241
ENSG00000163930	ENSG00000135249
ENSG00000163930	ENSG00000135299
ENSG00000163930	ENSG00000135334
ENSG00000163930	ENSG00000135336
ENSG00000163930	ENSG00000135372
ENSG00000163930	ENSG00000135387
ENSG00000163930	ENSG00000135392
ENSG00000163930	ENSG00000135424
ENSG00000163930	ENSG00000135446
ENSG00000163930	ENSG00000135482
ENSG00000163930	ENSG00000135521
ENSG00000163930	ENSG00000135587
ENSG00000163930	ENSG00000135624
ENSG00000163930	ENSG00000135655
ENSG00000163930	ENSG00000135763
ENSG00000163930	ENSG00000135801
ENSG00000163930	ENSG00000135837
ENSG00000163930	ENSG00000135900
ENSG00000163930	ENSG00000135912
ENSG00000163930	ENSG00000135916
ENSG00000163930	ENSG00000135924
ENSG00000163930	ENSG00000135926
ENSG00000163930	ENSG00000135930
ENSG00000163930	ENSG00000135951
ENSG00000163930	ENSG00000135968
ENSG00000163930	ENSG00000135999
ENSG00000163930	ENSG00000136003
ENSG00000163930	ENSG00000136044
ENSG00000163930	ENSG00000136045
ENSG00000163930	ENSG00000136146
ENSG00000163930	ENSG00000136205
ENSG00000163930	ENSG00000136238
ENSG00000163930	ENSG00000136243
ENSG00000163930	ENSG00000136261
ENSG00000163930	ENSG00000136273
ENSG00000163930	ENSG00000136381
ENSG00000163930	ENSG00000136444
ENSG00000163930	ENSG00000136448
ENSG00000163930	ENSG00000136451
ENSG00000163930	ENSG00000136463
ENSG00000163930	ENSG00000136521
ENSG00000163930	ENSG00000136522
ENSG00000163930	ENSG00000136536
ENSG00000163930	ENSG00000136628
ENSG00000163930	ENSG00000136731
ENSG00000163930	ENSG00000136738
ENSG00000163930	ENSG00000136758
ENSG00000163930	ENSG00000136816
ENSG00000163930	ENSG00000136819
ENSG00000163930	ENSG00000136824
ENSG00000163930	ENSG00000136827
ENSG00000163930	ENSG00000136856
ENSG00000163930	ENSG00000136861
ENSG00000163930	ENSG00000136877
ENSG00000163930	ENSG00000136878
ENSG00000163930	ENSG00000136888
ENSG00000163930	ENSG00000136908
ENSG00000163930	ENSG00000136930
ENSG00000163930	ENSG00000136935
ENSG00000163930	ENSG00000136942
ENSG00000163930	ENSG00000136950
ENSG00000163930	ENSG00000137040
ENSG00000163930	ENSG00000137074
ENSG00000163930	ENSG00000137075
ENSG00000163930	ENSG00000137098
ENSG00000163930	ENSG00000137154
ENSG00000163930	ENSG00000137171
ENSG00000163930	ENSG00000137185
ENSG00000163930	ENSG00000137200
ENSG00000163930	ENSG00000137207
ENSG00000163930	ENSG00000137218
ENSG00000163930	ENSG00000137221
ENSG00000163930	ENSG00000137275
ENSG00000163930	ENSG00000137310
ENSG00000163930	ENSG00000137331
ENSG00000163930	ENSG00000137393
ENSG00000163930	ENSG00000137409
ENSG00000163930	ENSG00000137414
ENSG00000163930	ENSG00000137492
ENSG00000163930	ENSG00000137509
ENSG00000163930	ENSG00000137563
ENSG00000163930	ENSG00000137574
ENSG00000163930	ENSG00000137693
ENSG00000163930	ENSG00000137720
ENSG00000163930	ENSG00000137760
ENSG00000163930	ENSG00000137802
ENSG00000163930	ENSG00000137806
ENSG00000163930	ENSG00000137812
ENSG00000163930	ENSG00000137821
ENSG00000163930	ENSG00000137824
ENSG00000163930	ENSG00000137871
ENSG00000163930	ENSG00000137947
ENSG00000163930	ENSG00000138002
ENSG00000163930	ENSG00000138092
ENSG00000163930	ENSG00000138231
ENSG00000163930	ENSG00000138286
ENSG00000163930	ENSG00000138326
ENSG00000163930	ENSG00000138381
ENSG00000163930	ENSG00000138382
ENSG00000163930	ENSG00000138443
ENSG00000163930	ENSG00000138592
ENSG00000163930	ENSG00000138593
ENSG00000163930	ENSG00000138614
ENSG00000163930	ENSG00000138621
ENSG00000163930	ENSG00000138629
ENSG00000163930	ENSG00000138640
ENSG00000163930	ENSG00000138641
ENSG00000163930	ENSG00000138663
ENSG00000163930	ENSG00000138674
ENSG00000163930	ENSG00000138696
ENSG00000163930	ENSG00000138750
ENSG00000163930	ENSG00000138758
ENSG00000163930	ENSG00000138764
ENSG00000163930	ENSG00000138780
ENSG00000163930	ENSG00000138785
ENSG00000163930	ENSG00000138801
ENSG00000163930	ENSG00000138823
ENSG00000163930	ENSG00000138834
ENSG00000163930	ENSG00000138867
ENSG00000163930	ENSG00000138942
ENSG00000163930	ENSG00000139116
ENSG00000163930	ENSG00000139131
ENSG00000163930	ENSG00000139133
ENSG00000163930	ENSG00000139146
ENSG00000163930	ENSG00000139190
ENSG00000163930	ENSG00000139197
ENSG00000163930	ENSG00000139218
ENSG00000163930	ENSG00000139263
ENSG00000163930	ENSG00000139324
ENSG00000163930	ENSG00000139343
ENSG00000163930	ENSG00000139405
ENSG00000163930	ENSG00000139579
ENSG00000163930	ENSG00000139631
ENSG00000163930	ENSG00000139637
ENSG00000163930	ENSG00000139641
ENSG00000163930	ENSG00000139644
ENSG00000163930	ENSG00000139651
ENSG00000163930	ENSG00000139697
ENSG00000163930	ENSG00000139722
ENSG00000163930	ENSG00000139726
ENSG00000163930	ENSG00000139826
ENSG00000163930	ENSG00000139842
ENSG00000163930	ENSG00000139974
ENSG00000163930	ENSG00000140105
ENSG00000163930	ENSG00000140157
ENSG00000163930	ENSG00000140199
ENSG00000163930	ENSG00000140262
ENSG00000163930	ENSG00000140299
ENSG00000163930	ENSG00000140374
ENSG00000163930	ENSG00000140391
ENSG00000163930	ENSG00000140395
ENSG00000163930	ENSG00000140400
ENSG00000163930	ENSG00000140416
ENSG00000163930	ENSG00000140455
ENSG00000163930	ENSG00000140521
ENSG00000163930	ENSG00000140543
ENSG00000163930	ENSG00000140650
ENSG00000163930	ENSG00000140688
ENSG00000163930	ENSG00000140718
ENSG00000163930	ENSG00000140740
ENSG00000163930	ENSG00000140941
