ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
KRAS.600.LUNG.BREAST_UP.V1_UP	KRAS.600.LUNG.BREAST_UP.V1_UP	142	-0.39055377812983855	-1.4558296713983296	0.008968609865470852	0.022785116955520542	0.01033367566291805	2514	tags=38%, list=19%, signal=31%	ENSG00000131620/ENSG00000134954/ENSG00000244482/ENSG00000057019/ENSG00000181634/ENSG00000118503/ENSG00000092758/ENSG00000102043/ENSG00000134259/ENSG00000138639/ENSG00000145147/ENSG00000115590/ENSG00000177374/ENSG00000146674/ENSG00000140961/ENSG00000037280/ENSG00000158560/ENSG00000113070/ENSG00000155980/ENSG00000020181/ENSG00000064225/ENSG00000175899/ENSG00000184451/ENSG00000144366/ENSG00000197646/ENSG00000075213/ENSG00000087074/ENSG00000128342/ENSG00000050555/ENSG00000129538/ENSG00000175040/ENSG00000074416/ENSG00000173338/ENSG00000136732/ENSG00000164736/ENSG00000124212/ENSG00000118194/ENSG00000153162/ENSG00000003436/ENSG00000131016/ENSG00000101187/ENSG00000127920/ENSG00000186642/ENSG00000184113/ENSG00000167772/ENSG00000149294/ENSG00000125845/ENSG00000136158/ENSG00000163739/ENSG00000261857/ENSG00000189056/ENSG00000163734/ENSG00000131095/ENSG00000081041
PRC2_SUZ12_UP.V1_UP	PRC2_SUZ12_UP.V1_UP	121	-0.39928815020201197	-1.4639906872482422	0.01041785918717802	0.025770526559482396	0.011687640824849237	1953	tags=27%, list=15%, signal=23%	ENSG00000160321/ENSG00000165794/ENSG00000063180/ENSG00000028137/ENSG00000147443/ENSG00000138135/ENSG00000137672/ENSG00000113070/ENSG00000100307/ENSG00000164116/ENSG00000115598/ENSG00000133574/ENSG00000188042/ENSG00000126561/ENSG00000168453/ENSG00000196263/ENSG00000104783/ENSG00000213398/ENSG00000234465/ENSG00000183570/ENSG00000186204/ENSG00000102678/ENSG00000072041/ENSG00000184254/ENSG00000171346/ENSG00000106823/ENSG00000101187/ENSG00000078401/ENSG00000136011/ENSG00000124107/ENSG00000052850/ENSG00000128918/ENSG00000086570
DCA_UP.V1_UP	DCA_UP.V1_UP	109	-0.41165780436798804	-1.4927849439625505	0.010417872438939692	0.025770526559482396	0.011687640824849237	2304	tags=34%, list=18%, signal=28%	ENSG00000158691/ENSG00000167995/ENSG00000147117/ENSG00000005243/ENSG00000162068/ENSG00000146021/ENSG00000147059/ENSG00000019144/ENSG00000111796/ENSG00000117245/ENSG00000100842/ENSG00000101695/ENSG00000248099/ENSG00000107611/ENSG00000064655/ENSG00000177519/ENSG00000149131/ENSG00000050555/ENSG00000129244/ENSG00000070601/ENSG00000120279/ENSG00000131746/ENSG00000140563/ENSG00000113430/ENSG00000092445/ENSG00000118194/ENSG00000100448/ENSG00000176438/ENSG00000106123/ENSG00000102010/ENSG00000122420/ENSG00000154027/ENSG00000165507/ENSG00000146592/ENSG00000144031/ENSG00000137225/ENSG00000130226
CAMP_UP.V1_DN	CAMP_UP.V1_DN	162	-0.3756136489543993	-1.4178451480302106	0.012130569033965593	0.029429925642475104	0.013347278706833613	3496	tags=43%, list=27%, signal=31%	ENSG00000115419/ENSG00000198668/ENSG00000113657/ENSG00000077238/ENSG00000135299/ENSG00000147604/ENSG00000006042/ENSG00000187672/ENSG00000187109/ENSG00000091490/ENSG00000158828/ENSG00000063046/ENSG00000166922/ENSG00000117281/ENSG00000186318/ENSG00000100852/ENSG00000101096/ENSG00000005108/ENSG00000035862/ENSG00000013441/ENSG00000111897/ENSG00000182247/ENSG00000110077/ENSG00000266714/ENSG00000198513/ENSG00000102804/ENSG00000058668/ENSG00000145349/ENSG00000176595/ENSG00000139641/ENSG00000136854/ENSG00000144935/ENSG00000019144/ENSG00000104419/ENSG00000145730/ENSG00000117020/ENSG00000059804/ENSG00000184602/ENSG00000205726/ENSG00000205978/ENSG00000078018/ENSG00000163406/ENSG00000118971/ENSG00000135926/ENSG00000102024/ENSG00000171914/ENSG00000164649/ENSG00000053254/ENSG00000196368/ENSG00000163430/ENSG00000164949/ENSG00000197329/ENSG00000157557/ENSG00000104783/ENSG00000099204/ENSG00000175040/ENSG00000152784/ENSG00000112182/ENSG00000048740/ENSG00000131016/ENSG00000128016/ENSG00000154027/ENSG00000186462/ENSG00000137285/ENSG00000151914/ENSG00000135046/ENSG00000165124/ENSG00000104888/ENSG00000077264
PRC2_EED_UP.V1_UP	PRC2_EED_UP.V1_UP	132	-0.3920989069342781	-1.453614730071186	0.012210288298473714	0.029429925642475104	0.013347278706833613	3148	tags=42%, list=24%, signal=32%	ENSG00000141542/ENSG00000166922/ENSG00000262655/ENSG00000054523/ENSG00000010818/ENSG00000184545/ENSG00000154589/ENSG00000174306/ENSG00000109072/ENSG00000175471/ENSG00000170214/ENSG00000037965/ENSG00000115339/ENSG00000102543/ENSG00000173334/ENSG00000135842/ENSG00000154358/ENSG00000181690/ENSG00000179399/ENSG00000107186/ENSG00000138639/ENSG00000009413/ENSG00000122223/ENSG00000140961/ENSG00000141655/ENSG00000118971/ENSG00000162618/ENSG00000157617/ENSG00000188042/ENSG00000197461/ENSG00000103710/ENSG00000107611/ENSG00000182568/ENSG00000069122/ENSG00000168811/ENSG00000137872/ENSG00000148604/ENSG00000103647/ENSG00000152465/ENSG00000114698/ENSG00000072041/ENSG00000198515/ENSG00000129757/ENSG00000151623/ENSG00000164099/ENSG00000107317/ENSG00000125965/ENSG00000165507/ENSG00000196139/ENSG00000167772/ENSG00000162772/ENSG00000124107/ENSG00000105996/ENSG00000136960/ENSG00000167755/ENSG00000198947
MYC_UP.V1_DN	MYC_UP.V1_DN	124	-0.3926559000894434	-1.4430790321637892	0.014390132480584742	0.03424487223227761	0.015530989086307314	2476	tags=34%, list=19%, signal=28%	ENSG00000137462/ENSG00000182771/ENSG00000165914/ENSG00000198513/ENSG00000099250/ENSG00000005882/ENSG00000161243/ENSG00000174348/ENSG00000142733/ENSG00000111186/ENSG00000258818/ENSG00000188070/ENSG00000115594/ENSG00000173599/ENSG00000213889/ENSG00000140848/ENSG00000205978/ENSG00000088899/ENSG00000081818/ENSG00000163220/ENSG00000143546/ENSG00000147576/ENSG00000149231/ENSG00000189280/ENSG00000137463/ENSG00000133401/ENSG00000198185/ENSG00000113369/ENSG00000176438/ENSG00000104055/ENSG00000153292/ENSG00000165507/ENSG00000064300/ENSG00000196139/ENSG00000167772/ENSG00000270765/ENSG00000225950/ENSG00000016602/ENSG00000077264/ENSG00000268104/ENSG00000163734/ENSG00000134760
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP	133	-0.3871991586997333	-1.4361601755551736	0.014905149051490514	0.03502710027100271	0.015885750962772786	2778	tags=41%, list=21%, signal=33%	ENSG00000134363/ENSG00000100600/ENSG00000164442/ENSG00000124216/ENSG00000128567/ENSG00000118523/ENSG00000011198/ENSG00000136305/ENSG00000109861/ENSG00000131477/ENSG00000184012/ENSG00000002587/ENSG00000139278/ENSG00000126016/ENSG00000137474/ENSG00000214944/ENSG00000128283/ENSG00000153071/ENSG00000122862/ENSG00000122378/ENSG00000149212/ENSG00000184232/ENSG00000122870/ENSG00000100079/ENSG00000141448/ENSG00000185339/ENSG00000139289/ENSG00000070778/ENSG00000167780/ENSG00000127990/ENSG00000116729/ENSG00000167244/ENSG00000169116/ENSG00000107611/ENSG00000154917/ENSG00000150938/ENSG00000101680/ENSG00000185950/ENSG00000198300/ENSG00000250722/ENSG00000142871/ENSG00000148180/ENSG00000134853/ENSG00000164736/ENSG00000197635/ENSG00000116574/ENSG00000117525/ENSG00000160801/ENSG00000164099/ENSG00000162772/ENSG00000069702/ENSG00000125845/ENSG00000147257/ENSG00000077274/ENSG00000167434
P53_DN.V2_DN	P53_DN.V2_DN	94	-0.4140707942003727	-1.4750702301714775	0.015745234994672664	0.036453348295323276	0.016532593571787154	1353	tags=23%, list=10%, signal=21%	ENSG00000132386/ENSG00000073670/ENSG00000119737/ENSG00000182132/ENSG00000149131/ENSG00000169432/ENSG00000135333/ENSG00000121361/ENSG00000111344/ENSG00000122707/ENSG00000165125/ENSG00000166825/ENSG00000146233/ENSG00000185652/ENSG00000142910/ENSG00000107317/ENSG00000183837/ENSG00000139874/ENSG00000113396/ENSG00000167779/ENSG00000105996/ENSG00000170323
ESC_J1_UP_EARLY.V1_DN	ESC_J1_UP_EARLY.V1_DN	138	-0.38157903879211774	-1.4176112313001406	0.015899864682002707	0.036453348295323276	0.016532593571787154	1268	tags=33%, list=10%, signal=30%	ENSG00000102935/ENSG00000166484/ENSG00000165355/ENSG00000169926/ENSG00000110002/ENSG00000171223/ENSG00000117318/ENSG00000147100/ENSG00000117228/ENSG00000145012/ENSG00000109046/ENSG00000173276/ENSG00000185650/ENSG00000258818/ENSG00000125378/ENSG00000164111/ENSG00000221869/ENSG00000146674/ENSG00000196368/ENSG00000163083/ENSG00000162645/ENSG00000125968/ENSG00000092295/ENSG00000101680/ENSG00000184557/ENSG00000189369/ENSG00000106829/ENSG00000136997/ENSG00000139318/ENSG00000101335/ENSG00000149591/ENSG00000142871/ENSG00000058085/ENSG00000072163/ENSG00000124212/ENSG00000128016/ENSG00000125878/ENSG00000138772/ENSG00000136826/ENSG00000158186/ENSG00000167772/ENSG00000078401/ENSG00000120738/ENSG00000135046/ENSG00000130176
KRAS.300_UP.V1_UP	KRAS.300_UP.V1_UP	73	-0.4392890266035339	-1.511815846864654	0.016470009832841692	0.03730556444065347	0.01691909697476445	1587	tags=33%, list=12%, signal=29%	ENSG00000158560/ENSG00000101746/ENSG00000155980/ENSG00000064225/ENSG00000175899/ENSG00000075213/ENSG00000244405/ENSG00000129538/ENSG00000198300/ENSG00000173338/ENSG00000139318/ENSG00000102678/ENSG00000166825/ENSG00000003436/ENSG00000072041/ENSG00000025039/ENSG00000136531/ENSG00000186462/ENSG00000186642/ENSG00000167772/ENSG00000136158/ENSG00000189058/ENSG00000189056/ENSG00000163734
NFE2L2.V2	NFE2L2.V2	273	-0.3408676987855826	-1.334363742537671	0.017183570829840736	0.038458468047738795	0.017441970391191726	2584	tags=32%, list=20%, signal=26%	ENSG00000115604/ENSG00000182704/ENSG00000159228/ENSG00000002746/ENSG00000241106/ENSG00000151353/ENSG00000168077/ENSG00000196911/ENSG00000141314/ENSG00000181634/ENSG00000186603/ENSG00000154511/ENSG00000151006/ENSG00000058866/ENSG00000088756/ENSG00000085662/ENSG00000180694/ENSG00000173930/ENSG00000170275/ENSG00000197063/ENSG00000126790/ENSG00000176974/ENSG00000133104/ENSG00000163975/ENSG00000134042/ENSG00000122862/ENSG00000019144/ENSG00000159921/ENSG00000165138/ENSG00000087842/ENSG00000105855/ENSG00000142494/ENSG00000147036/ENSG00000146674/ENSG00000136235/ENSG00000140961/ENSG00000148935/ENSG00000139567/ENSG00000134072/ENSG00000182326/ENSG00000078018/ENSG00000166833/ENSG00000129204/ENSG00000135272/ENSG00000166123/ENSG00000178222/ENSG00000155755/ENSG00000008394/ENSG00000172955/ENSG00000159713/ENSG00000042286/ENSG00000080007/ENSG00000144476/ENSG00000140009/ENSG00000066382/ENSG00000179846/ENSG00000198300/ENSG00000120693/ENSG00000155760/ENSG00000205403/ENSG00000180432/ENSG00000186204/ENSG00000140285/ENSG00000136869/ENSG00000107562/ENSG00000198910/ENSG00000176153/ENSG00000092621/ENSG00000148346/ENSG00000135116/ENSG00000085741/ENSG00000135324/ENSG00000106823/ENSG00000010319/ENSG00000135069/ENSG00000121552/ENSG00000101311/ENSG00000196139/ENSG00000156298/ENSG00000137699/ENSG00000182950/ENSG00000154162/ENSG00000106278/ENSG00000164825/ENSG00000198947/ENSG00000157404/ENSG00000165197
CRX_DN.V1_UP	CRX_DN.V1_UP	96	0.3048077248650619	1.3816133784185194	0.0183366077275704	0.040456859777074444	0.01834829586754216	1176	tags=21%, list=9%, signal=19%	ENSG00000104415/ENSG00000135127/ENSG00000156970/ENSG00000111057/ENSG00000073350/ENSG00000158106/ENSG00000137868/ENSG00000130045/ENSG00000175895/ENSG00000051180/ENSG00000162073/ENSG00000115255/ENSG00000181885/ENSG00000137331/ENSG00000198133/ENSG00000152763/ENSG00000117480/ENSG00000168234/ENSG00000181751/ENSG00000139835
BRCA1_DN.V1_UP	BRCA1_DN.V1_UP	63	-0.44849023824493306	-1.5089213666795707	0.01850686138738512	0.040456859777074444	0.01834829586754216	3043	tags=48%, list=24%, signal=37%	ENSG00000117281/ENSG00000041982/ENSG00000102935/ENSG00000166313/ENSG00000133874/ENSG00000137941/ENSG00000105426/ENSG00000168679/ENSG00000102043/ENSG00000118308/ENSG00000162630/ENSG00000164920/ENSG00000078018/ENSG00000140945/ENSG00000109832/ENSG00000115598/ENSG00000147465/ENSG00000182674/ENSG00000149654/ENSG00000162882/ENSG00000134115/ENSG00000155016/ENSG00000174059/ENSG00000106852/ENSG00000169744/ENSG00000165125/ENSG00000146006/ENSG00000101280/ENSG00000114547/ENSG00000129455
ESC_V6.5_UP_EARLY.V1_UP	ESC_V6.5_UP_EARLY.V1_UP	125	0.28063985234032834	1.3229632036587897	0.01938610662358643	0.04144620811287478	0.018796992481203006	1512	tags=24%, list=12%, signal=21%	ENSG00000179603/ENSG00000138795/ENSG00000101222/ENSG00000118513/ENSG00000129521/ENSG00000276644/ENSG00000165140/ENSG00000170482/ENSG00000117155/ENSG00000197822/ENSG00000137501/ENSG00000149927/ENSG00000081026/ENSG00000154447/ENSG00000144485/ENSG00000141526/ENSG00000116329/ENSG00000103024/ENSG00000105479/ENSG00000169118/ENSG00000159216/ENSG00000130222/ENSG00000163517/ENSG00000184986/ENSG00000008300/ENSG00000151575/ENSG00000172197/ENSG00000139116/ENSG00000130762/ENSG00000108557
PKCA_DN.V1_UP	PKCA_DN.V1_UP	98	-0.4063830193117182	-1.4561265088154953	0.019400352733686066	0.04144620811287478	0.018796992481203006	2255	tags=35%, list=17%, signal=29%	ENSG00000005882/ENSG00000077942/ENSG00000135925/ENSG00000089486/ENSG00000115459/ENSG00000100191/ENSG00000132326/ENSG00000142494/ENSG00000139155/ENSG00000213366/ENSG00000170899/ENSG00000042445/ENSG00000197629/ENSG00000170425/ENSG00000183853/ENSG00000166402/ENSG00000167074/ENSG00000166289/ENSG00000183018/ENSG00000160539/ENSG00000064205/ENSG00000129538/ENSG00000140459/ENSG00000152465/ENSG00000104371/ENSG00000179388/ENSG00000107317/ENSG00000137285/ENSG00000105376/ENSG00000163884/ENSG00000131095/ENSG00000137033/ENSG00000129151/ENSG00000135218
CTIP_DN.V1_UP	CTIP_DN.V1_UP	54	-0.46406922074550855	-1.5237745203310835	0.021210952564596992	0.04480515822633971	0.02032036851250569	2716	tags=48%, list=21%, signal=38%	ENSG00000124216/ENSG00000128617/ENSG00000149489/ENSG00000049246/ENSG00000112041/ENSG00000005243/ENSG00000168679/ENSG00000176533/ENSG00000082482/ENSG00000136383/ENSG00000100842/ENSG00000104213/ENSG00000172889/ENSG00000134072/ENSG00000182674/ENSG00000116396/ENSG00000120156/ENSG00000174059/ENSG00000167748/ENSG00000154645/ENSG00000168917/ENSG00000160801/ENSG00000122420/ENSG00000163815/ENSG00000124134/ENSG00000266524
