ensembl_id	id	type
ENSG00000270015	27	del
ENSG00000198690	27	del
ENSG00000159459	27	del
ENSG00000166128	27	del
ENSG00000175746	27	del
ENSG00000259731	27	del
ENSG00000274281	27	del
ENSG00000175779	27	del
ENSG00000259345	27	del
ENSG00000259278	27	del
ENSG00000259423	27	del
ENSG00000259447	27	del
ENSG00000215567	27	del
ENSG00000258463	27	del
ENSG00000261687	27	del
ENSG00000166947	27	del
ENSG00000259468	27	del
ENSG00000128463	27	del
ENSG00000205871	27	del
ENSG00000137842	27	del
ENSG00000259269	27	del
ENSG00000259390	27	del
ENSG00000285117	27	del
ENSG00000260928	27	del
ENSG00000285080	27	del
ENSG00000166946	27	del
ENSG00000259194	27	del
ENSG00000186417	27	del
ENSG00000278621	27	del
ENSG00000276107	27	del
ENSG00000259432	27	del
ENSG00000137801	27	del
ENSG00000261136	27	del
ENSG00000150667	27	del
ENSG00000270378	27	del
ENSG00000259580	27	del
ENSG00000166073	27	del
ENSG00000246863	27	del
ENSG00000138613	27	del
ENSG00000074410	27	del
ENSG00000278493	27	del
ENSG00000168970	27	del
ENSG00000243708	27	del
ENSG00000137877	27	del
ENSG00000259705	27	del
ENSG00000273925	27	del
ENSG00000259460	27	del
ENSG00000134138	27	del
ENSG00000243789	27	del
ENSG00000174171	27	del
ENSG00000259883	27	del
ENSG00000103966	27	del
ENSG00000259668	27	del
ENSG00000104093	27	del
ENSG00000259678	27	del
ENSG00000223572	27	del
ENSG00000231169	27	del
ENSG00000197535	27	del
ENSG00000259459	27	del
ENSG00000259268	27	del
ENSG00000276651	27	del
ENSG00000166763	27	del
ENSG00000259389	27	del
ENSG00000128829	27	del
ENSG00000259248	27	del
ENSG00000140455	27	del
ENSG00000197361	27	del
ENSG00000140319	27	del
ENSG00000248508	27	del
ENSG00000259584	27	del
ENSG00000275636	27	del
ENSG00000104081	27	del
ENSG00000259409	27	del
ENSG00000259700	27	del
ENSG00000259670	27	del
ENSG00000259469	27	del
ENSG00000103995	27	del
ENSG00000257797	27	del
ENSG00000246740	27	del
ENSG00000188089	27	del
ENSG00000259216	27	del
ENSG00000274444	27	del
ENSG00000270304	27	del
ENSG00000243122	27	del
ENSG00000259434	27	del
ENSG00000159337	27	del
ENSG00000128989	27	del
ENSG00000259239	27	del
ENSG00000205771	27	del
ENSG00000262560	27	del
ENSG00000128886	27	del
ENSG00000242028	27	del
ENSG00000184716	27	del
ENSG00000140264	27	del
ENSG00000103657	27	del
ENSG00000167004	27	del
ENSG00000259589	27	del
ENSG00000168907	27	del
ENSG00000259935	27	del
ENSG00000260618	27	del
ENSG00000047346	27	del
ENSG00000259720	27	del
ENSG00000134160	27	del
ENSG00000166069	27	del
ENSG00000274347	27	del
ENSG00000188403	27	del
ENSG00000255302	27	del
ENSG00000259602	27	del
ENSG00000185634	27	del
ENSG00000279409	27	del
ENSG00000137843	27	del
ENSG00000279537	27	del
ENSG00000273786	27	del
ENSG00000259288	27	del
ENSG00000156970	27	del
ENSG00000258706	27	del
ENSG00000259337	27	del
ENSG00000259490	27	del
ENSG00000270961	27	del
ENSG00000271317	27	del
ENSG00000282520	27	del
ENSG00000259225	27	del
ENSG00000259500	27	del
ENSG00000282599	27	del
ENSG00000271336	27	del
ENSG00000176753	27	del
ENSG00000277988	27	del
ENSG00000260648	27	del
ENSG00000236914	27	del
ENSG00000259380	27	del
ENSG00000166068	27	del
ENSG00000137824	27	del
ENSG00000259769	27	del
ENSG00000258397	27	del
ENSG00000235731	27	del
ENSG00000223628	27	del
ENSG00000258410	27	del
ENSG00000278935	27	del
ENSG00000258780	27	del
ENSG00000258628	27	del
ENSG00000271236	27	del
ENSG00000138593	27	del
ENSG00000137880	27	del
ENSG00000259156	27	del
ENSG00000258654	27	del
ENSG00000166140	27	del
ENSG00000259192	27	del
ENSG00000171262	27	del
ENSG00000188277	27	del
ENSG00000104129	27	del
ENSG00000166887	27	del
ENSG00000180229	27	del
ENSG00000275785	27	del
ENSG00000169856	27	del
ENSG00000259203	27	del
ENSG00000259448	27	del
ENSG00000259772	27	del
ENSG00000035664	27	del
ENSG00000259351	27	del
ENSG00000259179	27	del
ENSG00000169926	27	del
ENSG00000259696	27	del
ENSG00000169918	27	del
ENSG00000277500	27	del
ENSG00000259358	27	del
ENSG00000214896	27	del
ENSG00000259612	27	del
ENSG00000259237	27	del
ENSG00000166797	27	del
ENSG00000092529	27	del
ENSG00000166415	27	del
ENSG00000259301	27	del
ENSG00000280362	27	del
ENSG00000259669	27	del
ENSG00000166143	27	del
ENSG00000261183	27	del
ENSG00000166145	27	del
ENSG00000214013	27	del
ENSG00000260571	27	del
ENSG00000103978	27	del
ENSG00000261002	27	del
ENSG00000258461	27	del
ENSG00000258488	27	del
ENSG00000277322	27	del
ENSG00000259550	27	del
ENSG00000137766	27	del
ENSG00000259619	27	del
ENSG00000260937	27	del
ENSG00000279145	27	del
ENSG00000137876	27	del
ENSG00000273855	27	del
ENSG00000230778	27	del
ENSG00000259307	27	del
ENSG00000137841	27	del
ENSG00000206190	27	del
ENSG00000274307	27	del
ENSG00000259656	27	del
ENSG00000175344	27	del
ENSG00000258797	27	del
ENSG00000181984	27	del
ENSG00000258916	27	del
ENSG00000258707	27	del
ENSG00000270685	27	del
ENSG00000278626	27	del
ENSG00000279628	27	del
ENSG00000258590	27	del
ENSG00000260409	27	del
ENSG00000259443	27	del
ENSG00000259383	27	del
ENSG00000244705	27	del
ENSG00000259198	27	del
ENSG00000259330	27	del
ENSG00000258420	27	del
ENSG00000188549	27	del
ENSG00000259011	27	del
ENSG00000104140	27	del
ENSG00000274499	27	del
ENSG00000259089	27	del
ENSG00000259214	27	del
ENSG00000259467	27	del
ENSG00000140285	27	del
ENSG00000230031	27	del
ENSG00000275580	27	del
ENSG00000166200	27	del
ENSG00000140259	27	del
ENSG00000274798	27	del
ENSG00000258931	27	del
ENSG00000206187	27	del
ENSG00000258965	27	del
ENSG00000261048	27	del
ENSG00000261554	27	del
ENSG00000258799	27	del
ENSG00000259531	27	del
ENSG00000156958	27	del
ENSG00000104142	27	del
ENSG00000270831	27	del
ENSG00000258494	27	del
ENSG00000258855	27	del
ENSG00000258710	27	del
ENSG00000251161	27	del
ENSG00000128917	27	del
ENSG00000259150	27	del
ENSG00000235160	27	del
ENSG00000092470	27	del
ENSG00000233041	27	del
ENSG00000140323	27	del
ENSG00000259368	27	del
ENSG00000276593	27	del
ENSG00000166262	27	del
ENSG00000259545	27	del
ENSG00000260036	27	del
ENSG00000225973	27	del
ENSG00000274765	27	del
ENSG00000261652	27	del
ENSG00000261771	27	del
ENSG00000256061	27	del
ENSG00000069974	27	del
ENSG00000270824	27	del
ENSG00000270451	27	del
ENSG00000282089	27	del
ENSG00000260916	27	del
ENSG00000259405	27	del
ENSG00000276533	27	del
ENSG00000277548	27	del
ENSG00000128965	27	del
ENSG00000069943	27	del
ENSG00000282268	27	del
ENSG00000270185	27	del
ENSG00000259698	27	del
ENSG00000259025	27	del
ENSG00000258771	27	del
ENSG00000260986	27	del
ENSG00000279595	27	del
ENSG00000258684	27	del
ENSG00000258883	27	del
ENSG00000237161	27	del
ENSG00000247765	27	del
ENSG00000280881	27	del
ENSG00000280703	27	del
ENSG00000258415	27	del
ENSG00000242793	27	del
ENSG00000235518	27	del
ENSG00000186297	27	del
ENSG00000278840	27	del
ENSG00000166206	27	del
ENSG00000268531	27	del
ENSG00000258712	27	del
ENSG00000258767	27	del
ENSG00000258848	27	del
ENSG00000278522	27	del
ENSG00000279912	27	del
ENSG00000271078	27	del
ENSG00000260211	27	del
ENSG00000260642	27	del
ENSG00000261491	27	del
ENSG00000215304	27	del
ENSG00000281347	27	del
ENSG00000261279	27	del
ENSG00000249931	27	del
ENSG00000284834	27	del
ENSG00000284788	27	del
ENSG00000285116	27	del
ENSG00000259324	27	del
ENSG00000279408	27	del
ENSG00000284988	27	del
ENSG00000285491	27	del
ENSG00000280709	27	del
ENSG00000279639	27	del
ENSG00000182974	27	del
ENSG00000279445	27	del
ENSG00000281113	27	del
ENSG00000281087	27	del
ENSG00000281179	27	del
ENSG00000281550	27	del
ENSG00000278263	27	del
ENSG00000280655	27	del
ENSG00000273972	27	del
ENSG00000259200	27	del
ENSG00000259743	27	del
ENSG00000259593	27	del
ENSG00000285934	27	del
ENSG00000259255	27	del
ENSG00000259509	27	del
ENSG00000284540	27	del
ENSG00000233917	27	del
ENSG00000171877	27	del
ENSG00000258585	27	del
ENSG00000258997	27	del
ENSG00000224055	27	del
ENSG00000185607	27	del
ENSG00000227973	27	del
ENSG00000259122	27	del
ENSG00000214254	27	del
ENSG00000182256	27	del
ENSG00000258624	27	del
ENSG00000261426	27	del
ENSG00000228740	27	del
ENSG00000259168	27	del
ENSG00000259152	27	del
ENSG00000258970	27	del
ENSG00000261708	27	del
ENSG00000206127	27	del
ENSG00000283524	27	del
ENSG00000270789	27	del
ENSG00000261375	27	del
ENSG00000285405	27	del
ENSG00000183706	27	del
ENSG00000285135	27	del
ENSG00000284892	27	del
ENSG00000284500	27	del
ENSG00000259595	27	del
ENSG00000259499	27	del
ENSG00000166734	27	del
ENSG00000283680	27	del
ENSG00000274102	27	del
ENSG00000285472	27	del
ENSG00000258721	27	del
ENSG00000259435	27	del
ENSG00000260739	27	del
ENSG00000223877	27	del
ENSG00000270505	27	del
ENSG00000250130	27	del
ENSG00000254912	27	del
ENSG00000232653	27	del
ENSG00000261064	27	del
ENSG00000262728	27	del
ENSG00000276724	27	del
ENSG00000285948	27	del
ENSG00000223509	27	del
ENSG00000198826	27	del
ENSG00000271288	27	del
ENSG00000244952	27	del
ENSG00000259261	27	del
ENSG00000270356	27	del
ENSG00000271507	27	del
ENSG00000259098	27	del
ENSG00000258732	27	del
ENSG00000274835	27	del
ENSG00000273679	27	del
ENSG00000274279	27	del
ENSG00000185182	27	del
ENSG00000275363	27	del
ENSG00000277865	27	del
ENSG00000128944	27	del
ENSG00000281909	27	del
ENSG00000258594	27	del
ENSG00000258853	27	del
ENSG00000276550	27	del
ENSG00000277561	27	del
ENSG00000028528	27	del
ENSG00000128928	27	del
ENSG00000276141	27	del
ENSG00000277435	27	del
ENSG00000277867	27	del
ENSG00000283273	27	del
ENSG00000276772	27	del
ENSG00000240874	27	del
ENSG00000275325	27	del
ENSG00000277755	27	del
ENSG00000274253	27	del
ENSG00000259425	27	del
ENSG00000170113	27	del
ENSG00000259563	27	del
ENSG00000259335	27	del
ENSG00000137770	27	del
ENSG00000179523	27	del
ENSG00000104044	27	del
ENSG00000228992	27	del
ENSG00000232394	27	del
ENSG00000213862	27	del
ENSG00000259360	27	del
ENSG00000137872	27	del
ENSG00000241818	27	del
ENSG00000166922	27	del
ENSG00000259211	27	del
ENSG00000140320	27	del
ENSG00000259364	27	del
ENSG00000259617	27	del
ENSG00000259521	27	del
ENSG00000280036	27	del
ENSG00000259547	27	del
ENSG00000259463	27	del
ENSG00000128908	27	del
ENSG00000166923	27	del
ENSG00000259721	27	del
ENSG00000157734	27	del
ENSG00000166794	27	del
ENSG00000279958	27	del
ENSG00000259392	27	del
ENSG00000259686	27	del
ENSG00000248905	27	del
ENSG00000259221	27	del
ENSG00000259740	27	del
ENSG00000259588	27	del
ENSG00000259554	27	del
ENSG00000169105	27	del
ENSG00000244251	27	del
ENSG00000273749	27	del
ENSG00000259536	27	del
ENSG00000128891	27	del
ENSG00000259659	27	del
ENSG00000104133	27	del
ENSG00000283133	27	del
ENSG00000140157	27	del
ENSG00000157021	27	del
ENSG00000178997	27	del
ENSG00000104131	27	del
ENSG00000256338	27	del
ENSG00000128731	27	del
ENSG00000187446	27	del
ENSG00000259572	27	del
ENSG00000259754	27	del
ENSG00000259730	27	del
ENSG00000261401	27	del
ENSG00000261561	27	del
ENSG00000188467	27	del
ENSG00000259385	27	del
ENSG00000233932	27	del
ENSG00000104177	27	del
ENSG00000237850	27	del
ENSG00000166133	27	del
ENSG00000261497	27	del
ENSG00000259235	27	del
ENSG00000074803	27	del
ENSG00000215296	27	del
ENSG00000137804	27	del
ENSG00000259396	27	del
ENSG00000104147	27	del
ENSG00000285920	27	del
ENSG00000247556	27	del
ENSG00000259446	27	del
ENSG00000166803	27	del
ENSG00000169118	27	del
ENSG00000137812	27	del
ENSG00000259254	27	del
ENSG00000259316	27	del
ENSG00000245849	27	del
ENSG00000051180	27	del
ENSG00000285396	27	del
ENSG00000259251	27	del
ENSG00000198535	27	del
ENSG00000137806	27	del
ENSG00000259466	27	del
ENSG00000137815	27	del
ENSG00000205502	27	del
ENSG00000137825	27	del
ENSG00000259697	27	del
ENSG00000062524	27	del
ENSG00000104047	27	del
ENSG00000259878	27	del
ENSG00000166104	27	del
ENSG00000263155	27	del
ENSG00000261219	27	del
ENSG00000137878	27	del
ENSG00000259388	27	del
ENSG00000260375	27	del
ENSG00000260062	27	del
ENSG00000259188	27	del
ENSG00000104043	27	del
ENSG00000261296	27	del
ENSG00000260957	27	del
ENSG00000259557	27	del
ENSG00000274340	27	del
ENSG00000140284	27	del
ENSG00000255529	27	del
ENSG00000171914	27	del
ENSG00000259370	27	del
ENSG00000259756	27	del
ENSG00000259458	27	del
ENSG00000103932	27	del
ENSG00000103671	27	del
ENSG00000259488	27	del
ENSG00000128951	27	del
ENSG00000243403	27	del
ENSG00000248415	27	del
ENSG00000180357	27	del
ENSG00000259682	27	del
ENSG00000239465	27	del
ENSG00000229474	27	del
ENSG00000166710	27	del
ENSG00000185880	27	del
ENSG00000259727	27	del
ENSG00000259394	27	del
ENSG00000140287	27	del
ENSG00000259671	27	del
ENSG00000259600	27	del
ENSG00000274719	27	del
ENSG00000259293	27	del
ENSG00000240934	27	del
ENSG00000166035	27	del
ENSG00000259477	27	del
ENSG00000259285	27	del
ENSG00000259651	27	del
ENSG00000128918	27	del
ENSG00000103569	27	del
ENSG00000259476	27	del
ENSG00000259379	27	del
ENSG00000259626	27	del
ENSG00000277790	27	del
ENSG00000277229	27	del
ENSG00000259838	27	del
ENSG00000092445	27	del
ENSG00000259498	27	del
ENSG00000259627	27	del
ENSG00000140416	27	del
ENSG00000274654	27	del
ENSG00000166147	27	del
ENSG00000260926	27	del
ENSG00000276121	27	del
ENSG00000259479	27	del
ENSG00000259187	27	del
ENSG00000259742	27	del
ENSG00000259231	27	del
ENSG00000167014	27	del
ENSG00000259304	27	del
ENSG00000270702	27	del
ENSG00000260814	27	del
ENSG00000174197	27	del
ENSG00000137845	27	del
ENSG00000278513	27	del
ENSG00000259250	27	del
ENSG00000182625	27	del
ENSG00000282100	27	del
ENSG00000270986	27	del
ENSG00000259418	27	del
ENSG00000140263	27	del
ENSG00000259352	27	del
ENSG00000259173	27	del
ENSG00000245975	27	del
ENSG00000128923	27	del
ENSG00000242747	27	del
ENSG00000259353	27	del
ENSG00000259738	27	del
ENSG00000225798	27	del
ENSG00000157450	27	del
ENSG00000259402	27	del
ENSG00000241640	27	del
ENSG00000137776	27	del
ENSG00000259393	27	del
ENSG00000137802	27	del
ENSG00000250379	27	del
ENSG00000259735	27	del
ENSG00000171989	27	del
ENSG00000157483	27	del
ENSG00000277144	27	del
ENSG00000157456	27	del
ENSG00000259771	27	del
ENSG00000157470	27	del
ENSG00000259674	27	del
ENSG00000259732	27	del
ENSG00000259750	27	del
ENSG00000243780	27	del
ENSG00000240238	27	del
ENSG00000140299	27	del
ENSG00000259238	27	del
ENSG00000259657	27	del
ENSG00000140297	27	del
ENSG00000140307	27	del
ENSG00000227161	27	del
ENSG00000234797	27	del
ENSG00000259601	27	del
ENSG00000259573	27	del
ENSG00000171956	27	del
ENSG00000259558	27	del
ENSG00000259223	27	del
ENSG00000259672	27	del
ENSG00000103642	27	del
ENSG00000185088	27	del
ENSG00000206609	27	del
ENSG00000206621	27	del
ENSG00000201679	27	del
ENSG00000212528	27	del
ENSG00000221052	27	del
ENSG00000200391	27	del
ENSG00000200486	27	del
ENSG00000278098	27	del
ENSG00000278497	27	del
ENSG00000200680	27	del
ENSG00000200790	27	del
ENSG00000253030	27	del
ENSG00000207460	27	del
ENSG00000206676	27	del
ENSG00000200407	27	del
ENSG00000206957	27	del
ENSG00000206903	27	del
ENSG00000206727	27	del
ENSG00000277031	27	del
ENSG00000252984	27	del
ENSG00000200326	27	del
ENSG00000199968	27	del
ENSG00000238456	27	del
ENSG00000276610	27	del
ENSG00000276713	27	del
ENSG00000274076	27	del
ENSG00000207279	27	del
ENSG00000199960	27	del
ENSG00000274568	27	del
ENSG00000265793	27	del
ENSG00000284284	27	del
ENSG00000277677	27	del
ENSG00000265814	27	del
ENSG00000199712	27	del
ENSG00000277515	27	del
ENSG00000277785	27	del
ENSG00000277202	27	del
ENSG00000200801	27	del
ENSG00000252217	27	del
ENSG00000207162	27	del
ENSG00000252475	27	del
ENSG00000264902	27	del
ENSG00000264737	27	del
ENSG00000278715	27	del
ENSG00000199568	27	del
ENSG00000238941	27	del
ENSG00000201943	27	del
ENSG00000240847	27	del
ENSG00000264210	27	del
ENSG00000203573	27	del
ENSG00000207197	27	del
ENSG00000283614	27	del
ENSG00000200503	27	del
ENSG00000278222	27	del
ENSG00000202499	27	del
ENSG00000207133	27	del
ENSG00000273818	27	del
ENSG00000202542	27	del
ENSG00000207091	27	del
ENSG00000239035	27	del
ENSG00000207137	27	del
ENSG00000201482	27	del
ENSG00000277243	27	del
ENSG00000199704	27	del
ENSG00000207289	27	del
ENSG00000252171	27	del
ENSG00000207430	27	del
ENSG00000274640	27	del
ENSG00000207712	27	del
ENSG00000274216	27	del
ENSG00000212415	27	del
ENSG00000238519	27	del
ENSG00000206995	27	del
ENSG00000276955	27	del
ENSG00000252376	27	del
ENSG00000207375	27	del
ENSG00000207766	27	del
ENSG00000283891	27	del
ENSG00000201969	27	del
ENSG00000201084	27	del
ENSG00000238489	27	del
ENSG00000281269	27	del
ENSG00000264850	27	del
ENSG00000207063	27	del
ENSG00000276844	27	del
ENSG00000221649	27	del
ENSG00000212511	27	del
ENSG00000272460	27	del
ENSG00000201831	27	del
ENSG00000266517	27	del
ENSG00000206656	27	del
ENSG00000200812	27	del
ENSG00000200070	27	del
ENSG00000252425	27	del
ENSG00000277637	27	del
ENSG00000201300	27	del
ENSG00000239471	27	del
ENSG00000200163	27	del
ENSG00000252277	27	del
ENSG00000275529	27	del
ENSG00000207093	27	del
ENSG00000200949	27	del
ENSG00000201634	27	del
ENSG00000252774	27	del
ENSG00000201907	27	del
ENSG00000200318	27	del
ENSG00000207516	27	del
ENSG00000212428	27	del
ENSG00000199833	27	del
ENSG00000206589	27	del
ENSG00000200008	27	del
ENSG00000200593	27	del
ENSG00000200564	27	del
ENSG00000207484	27	del
ENSG00000202261	27	del
ENSG00000212424	27	del
ENSG00000202211	27	del
ENSG00000238478	27	del
ENSG00000223313	27	del
ENSG00000238783	27	del
ENSG00000275174	27	del
ENSG00000199730	27	del
ENSG00000200987	27	del
ENSG00000265673	27	del
ENSG00000206641	27	del
ENSG00000223308	27	del
ENSG00000207001	27	del
ENSG00000206616	27	del
ENSG00000251896	27	del
ENSG00000199784	27	del
ENSG00000239703	27	del
ENSG00000238819	27	del
ENSG00000201241	27	del
ENSG00000207432	27	del
ENSG00000221641	27	del
ENSG00000199970	27	del
ENSG00000207442	27	del
ENSG00000201709	27	del
ENSG00000201704	27	del
ENSG00000252714	27	del
ENSG00000207245	27	del
ENSG00000199512	27	del
ENSG00000265942	27	del
ENSG00000200293	27	del
ENSG00000202188	27	del
ENSG00000265102	27	del
ENSG00000200605	27	del
ENSG00000207174	27	del
ENSG00000201326	27	del
ENSG00000200638	27	del
ENSG00000275524	27	del
ENSG00000243871	27	del
ENSG00000199311	27	del
ENSG00000201136	27	del
ENSG00000241175	27	del
ENSG00000201992	27	del
ENSG00000207223	27	del
ENSG00000272337	27	del
ENSG00000200661	27	del
ENSG00000243338	27	del
ENSG00000212550	27	del
ENSG00000275451	27	del
ENSG00000207105	27	del
ENSG00000200156	27	del
ENSG00000276941	27	del
ENSG00000221033	27	del
ENSG00000277919	27	del
ENSG00000199156	27	del
ENSG00000222123	27	del
ENSG00000274424	27	del
ENSG00000211137	27	del
ENSG00000221065	27	del
ENSG00000206987	27	del
ENSG00000202373	27	del
ENSG00000252066	27	del
ENSG00000206688	27	del
ENSG00000265098	27	del
ENSG00000199782	27	del
ENSG00000276696	27	del
ENSG00000278696	27	del
ENSG00000261709	27	del
ENSG00000252868	27	del
ENSG00000221792	27	del
ENSG00000222398	27	del
ENSG00000266593	27	del
ENSG00000273835	27	del
ENSG00000276891	27	del
ENSG00000207191	27	del
ENSG00000207449	27	del
ENSG00000207257	27	del
ENSG00000275127	27	del
ENSG00000201077	27	del
ENSG00000206972	27	del
ENSG00000222343	27	del
ENSG00000206849	27	del
ENSG00000201086	27	del
ENSG00000277413	27	del
ENSG00000212604	27	del
ENSG00000252288	27	del
ENSG00000239014	27	del
ENSG00000252326	27	del
ENSG00000200478	27	del
ENSG00000273981	27	del
ENSG00000212625	27	del
ENSG00000206846	27	del
ENSG00000201143	27	del
ENSG00000278089	27	del
ENSG00000266545	27	del
ENSG00000263964	27	del
ENSG00000277841	27	del
ENSG00000283249	27	del
ENSG00000207702	27	del
ENSG00000284386	27	del
ENSG00000201331	27	del
ENSG00000274632	27	del
ENSG00000200398	27	del
ENSG00000200757	27	del
ENSG00000206991	27	del
ENSG00000206781	27	del
ENSG00000200252	27	del
ENSG00000239169	27	del
ENSG00000200726	27	del
ENSG00000238845	27	del
ENSG00000271819	27	del
ENSG00000276314	27	del
ENSG00000238311	27	del
ENSG00000199453	27	del
ENSG00000200120	27	del
ENSG00000212380	27	del
ENSG00000243059	27	del
ENSG00000266039	27	del
ENSG00000265322	27	del
ENSG00000243027	27	del
ENSG00000199489	27	del
ENSG00000251815	27	del
ENSG00000252117	27	del
ENSG00000278123	27	del
ENSG00000200419	27	del
ENSG00000207263	27	del
ENSG00000277464	27	del
ENSG00000212526	27	del
ENSG00000201071	27	del
ENSG00000275776	27	del
ENSG00000277467	27	del
ENSG00000200305	27	del
ENSG00000207014	27	del
ENSG00000261536	42	amp
ENSG00000260414	42	amp
ENSG00000260419	42	amp
ENSG00000205457	42	amp
ENSG00000260584	42	amp
ENSG00000279997	42	amp
ENSG00000230267	42	amp
ENSG00000261507	42	amp
ENSG00000275034	42	amp
ENSG00000260827	42	amp
ENSG00000282973	42	amp
ENSG00000261509	42	amp
ENSG00000261009	42	amp
ENSG00000283110	42	amp
ENSG00000278848	42	amp
ENSG00000282927	42	amp
ENSG00000262090	42	amp
ENSG00000260626	42	amp
ENSG00000261200	42	amp
ENSG00000261466	42	amp
ENSG00000261405	42	amp
ENSG00000259882	42	amp
ENSG00000260847	42	amp
ENSG00000260649	42	amp
ENSG00000260540	42	amp
ENSG00000260344	42	amp
ENSG00000205456	42	amp
ENSG00000260575	42	amp
ENSG00000260402	42	amp
ENSG00000260518	42	amp
ENSG00000259822	42	amp
ENSG00000261127	42	amp
ENSG00000260516	42	amp
ENSG00000260327	42	amp
ENSG00000260866	42	amp
ENSG00000260307	42	amp
ENSG00000261541	42	amp
ENSG00000260662	42	amp
ENSG00000261233	42	amp
ENSG00000259966	42	amp
ENSG00000262187	42	amp
ENSG00000261111	42	amp
ENSG00000261263	42	amp
ENSG00000260311	42	amp
ENSG00000261569	42	amp
ENSG00000260974	42	amp
ENSG00000183632	42	amp
ENSG00000261391	42	amp
ENSG00000260864	42	amp
ENSG00000260845	42	amp
ENSG00000261108	42	amp
ENSG00000260644	42	amp
ENSG00000278950	42	amp
ENSG00000279780	42	amp
ENSG00000279795	42	amp
ENSG00000261719	42	amp
ENSG00000260158	42	amp
ENSG00000259934	42	amp
ENSG00000259303	42	amp
ENSG00000282924	42	amp
ENSG00000260047	42	amp
ENSG00000261580	42	amp
ENSG00000260308	42	amp
ENSG00000270467	42	amp
ENSG00000261153	42	amp
ENSG00000271178	42	amp
ENSG00000259680	42	amp
ENSG00000214614	42	amp
ENSG00000214617	42	amp
ENSG00000270924	42	amp
ENSG00000271691	42	amp
ENSG00000233732	42	amp
ENSG00000261259	42	amp
ENSG00000261834	42	amp
ENSG00000260921	42	amp
ENSG00000259852	42	amp
ENSG00000277304	42	amp
ENSG00000270864	42	amp
ENSG00000260610	42	amp
ENSG00000271130	42	amp
ENSG00000259997	42	amp
ENSG00000260312	42	amp
ENSG00000260525	42	amp
ENSG00000270318	42	amp
ENSG00000198555	42	amp
ENSG00000205452	42	amp
ENSG00000260781	42	amp
ENSG00000270401	42	amp
ENSG00000261607	42	amp
ENSG00000271620	42	amp
ENSG00000259842	42	amp
ENSG00000261217	42	amp
ENSG00000259990	42	amp
ENSG00000283065	42	amp
ENSG00000261197	42	amp
ENSG00000262561	42	amp
ENSG00000261440	42	amp
ENSG00000260087	42	amp
ENSG00000259987	42	amp
ENSG00000260207	42	amp
ENSG00000256642	42	amp
ENSG00000279800	42	amp
ENSG00000284209	42	amp
ENSG00000279165	42	amp
ENSG00000260854	42	amp
ENSG00000261566	42	amp
ENSG00000262885	42	amp
ENSG00000179755	42	amp
ENSG00000261599	42	amp
ENSG00000216671	42	amp
ENSG00000278138	42	amp
ENSG00000260900	42	amp
ENSG00000260141	42	amp
ENSG00000261053	42	amp
ENSG00000260809	42	amp
ENSG00000259979	42	amp
ENSG00000260724	42	amp
ENSG00000261800	42	amp
ENSG00000280180	42	amp
ENSG00000261461	42	amp
ENSG00000261608	42	amp
ENSG00000260590	42	amp
ENSG00000260073	42	amp
ENSG00000261398	42	amp
ENSG00000261752	42	amp
ENSG00000260984	42	amp
ENSG00000261274	42	amp
ENSG00000261010	42	amp
ENSG00000260967	42	amp
ENSG00000259897	42	amp
ENSG00000260958	42	amp
ENSG00000261682	42	amp
ENSG00000259800	42	amp
ENSG00000260846	42	amp
ENSG00000261486	42	amp
ENSG00000260427	42	amp
ENSG00000260480	42	amp
ENSG00000260291	42	amp
ENSG00000259841	42	amp
ENSG00000261689	42	amp
ENSG00000260598	42	amp
ENSG00000260812	42	amp
ENSG00000260680	42	amp
ENSG00000261299	42	amp
ENSG00000278681	42	amp
ENSG00000214581	42	amp
ENSG00000261711	42	amp
ENSG00000260153	42	amp
ENSG00000259836	42	amp
ENSG00000261350	42	amp
ENSG00000260341	42	amp
ENSG00000261445	42	amp
ENSG00000260857	42	amp
ENSG00000269622	42	amp
ENSG00000282946	42	amp
ENSG00000259996	42	amp
ENSG00000260994	42	amp
ENSG00000261046	42	amp
ENSG00000260134	42	amp
ENSG00000260746	42	amp
ENSG00000259791	42	amp
ENSG00000260522	42	amp
ENSG00000261122	42	amp
ENSG00000260611	42	amp
ENSG00000261620	42	amp
ENSG00000261515	42	amp
ENSG00000261782	42	amp
ENSG00000279666	42	amp
ENSG00000261084	42	amp
ENSG00000261245	42	amp
ENSG00000140678	42	amp
ENSG00000156886	42	amp
ENSG00000260757	42	amp
ENSG00000156885	42	amp
ENSG00000277543	42	amp
ENSG00000176723	42	amp
ENSG00000261474	42	amp
ENSG00000260267	42	amp
ENSG00000140691	42	amp
ENSG00000140682	42	amp
ENSG00000280132	42	amp
ENSG00000260625	42	amp
ENSG00000140688	42	amp
ENSG00000140675	42	amp
ENSG00000260740	42	amp
ENSG00000169877	42	amp
ENSG00000213547	42	amp
ENSG00000261648	42	amp
ENSG00000261475	42	amp
ENSG00000260883	42	amp
ENSG00000278885	42	amp
ENSG00000261741	42	amp
ENSG00000261614	42	amp
ENSG00000260010	42	amp
ENSG00000237185	42	amp
ENSG00000260631	42	amp
ENSG00000260472	42	amp
ENSG00000260568	42	amp
ENSG00000261731	42	amp
ENSG00000276867	42	amp
ENSG00000131797	42	amp
ENSG00000197302	42	amp
ENSG00000259810	42	amp
ENSG00000260722	42	amp
ENSG00000261457	42	amp
ENSG00000180663	42	amp
