ensemblID	community
ENSG00000123106	133
ENSG00000123144	71
ENSG00000123178	23
ENSG00000123179	23
ENSG00000123200	23
ENSG00000123338	244
ENSG00000123349	184
ENSG00000123358	70
ENSG00000123444	75
ENSG00000123472	342
ENSG00000123485	9
ENSG00000123552	406
ENSG00000123908	34
ENSG00000124006	418
ENSG00000124074	7
ENSG00000124104	189
ENSG00000124155	336
ENSG00000124164	26
ENSG00000124172	26
ENSG00000124198	138
ENSG00000124203	86
ENSG00000124209	26
ENSG00000124214	138
ENSG00000124217	26
ENSG00000124222	26
ENSG00000124228	138
ENSG00000124279	99
ENSG00000124383	419
ENSG00000124422	157
ENSG00000124459	79
ENSG00000124523	190
ENSG00000124541	32
ENSG00000124562	257
ENSG00000124570	420
ENSG00000124571	32
ENSG00000124608	32
ENSG00000124614	10
ENSG00000124641	32
ENSG00000124659	32
ENSG00000124688	32
ENSG00000124702	32
ENSG00000124733	32
ENSG00000124784	232
ENSG00000125107	66
ENSG00000125124	66
ENSG00000125166	899
ENSG00000125247	27
ENSG00000125304	27
ENSG00000125356	898
ENSG00000125375	28
ENSG00000125386	43
ENSG00000125409	421
ENSG00000125434	1
ENSG00000125450	20
ENSG00000125459	161
ENSG00000125484	17
ENSG00000125485	17
ENSG00000125503	44
ENSG00000125505	44
ENSG00000125520	26
ENSG00000125534	26
ENSG00000125633	34
ENSG00000125651	219
ENSG00000125652	116
ENSG00000125656	116
ENSG00000125686	56
ENSG00000125691	10
ENSG00000125779	18
ENSG00000125810	73
ENSG00000125814	186
ENSG00000125817	18
ENSG00000125818	18
ENSG00000125826	18
ENSG00000125834	18
ENSG00000125835	18
ENSG00000125841	866
ENSG00000125843	18
ENSG00000125846	18
ENSG00000125863	18
ENSG00000125868	18
ENSG00000125870	18
ENSG00000125871	18
ENSG00000125875	18
ENSG00000125877	18
ENSG00000125885	18
ENSG00000125898	18
ENSG00000125901	18
