ensemblID	community
ENSG00000133874	154
ENSG00000133884	14
ENSG00000133943	15
ENSG00000133985	4
ENSG00000133997	155
ENSG00000134013	13
ENSG00000134030	15
ENSG00000134056	77
ENSG00000134057	89
ENSG00000134072	77
ENSG00000134086	155
ENSG00000134108	70
ENSG00000134146	154
ENSG00000134186	10
ENSG00000134198	241
ENSG00000134250	155
ENSG00000134255	77
ENSG00000134258	241
ENSG00000134285	223
ENSG00000134308	231
ENSG00000134317	111
ENSG00000134321	2
ENSG00000134323	154
ENSG00000134324	77
ENSG00000134326	2
ENSG00000134330	77
ENSG00000134369	15
ENSG00000134371	90
ENSG00000134375	15
ENSG00000134419	154
ENSG00000134460	223
ENSG00000134480	195
ENSG00000134490	4
ENSG00000134531	154
ENSG00000134532	77
ENSG00000134533	195
ENSG00000134539	251
ENSG00000134575	4
ENSG00000134602	70
ENSG00000134684	195
ENSG00000134697	155
ENSG00000134709	4
ENSG00000134717	77
ENSG00000134748	155
ENSG00000134755	15
ENSG00000134758	154
ENSG00000134762	77
ENSG00000134780	91
ENSG00000134825	10
ENSG00000134830	15
ENSG00000134853	77
ENSG00000134871	77
ENSG00000134910	111
ENSG00000134954	223
ENSG00000134955	92
ENSG00000134970	231
ENSG00000135002	154
ENSG00000135046	4
ENSG00000135052	4
ENSG00000135069	70
ENSG00000135074	154
ENSG00000135093	77
ENSG00000135114	2
ENSG00000135144	15
ENSG00000135185	195
ENSG00000135218	13
ENSG00000135241	154
ENSG00000135272	15
ENSG00000135315	155
ENSG00000135316	195
ENSG00000135317	14
ENSG00000135318	13
ENSG00000135334	41
ENSG00000135341	13
ENSG00000135365	195
ENSG00000135372	77
ENSG00000135373	4
ENSG00000135374	4
ENSG00000135390	77
ENSG00000135407	80
ENSG00000135439	93
ENSG00000135441	155
ENSG00000135446	23
ENSG00000135451	117
ENSG00000135454	13
ENSG00000135457	4
ENSG00000135469	77
ENSG00000135473	154
ENSG00000135476	117
ENSG00000135506	10
ENSG00000135521	154
ENSG00000135525	4
ENSG00000135537	41
ENSG00000135547	4
ENSG00000135596	94
ENSG00000135604	77
ENSG00000135617	15
ENSG00000135631	23
ENSG00000135677	15
ENSG00000135686	195
ENSG00000135720	155
ENSG00000135723	77
ENSG00000135763	154
ENSG00000135821	77
ENSG00000135829	95
ENSG00000135838	70
ENSG00000135842	241
ENSG00000135845	96
ENSG00000135862	4
ENSG00000135870	195
ENSG00000135900	77
ENSG00000135905	13
ENSG00000135919	80
ENSG00000135929	97
ENSG00000135932	269
ENSG00000135940	77
ENSG00000135945	101
ENSG00000135956	155
ENSG00000135974	14
ENSG00000135999	195
ENSG00000136011	23
ENSG00000136045	154
ENSG00000136051	98
ENSG00000136052	195
ENSG00000136100	77
ENSG00000136143	77
ENSG00000136147	4
ENSG00000136156	4
ENSG00000136161	4
ENSG00000136167	70
ENSG00000136205	15
ENSG00000136235	99
ENSG00000136237	77
ENSG00000136270	195
ENSG00000136273	100
ENSG00000136379	195
ENSG00000136383	77
ENSG00000136436	70
ENSG00000136444	10
ENSG00000136451	154
ENSG00000136463	77
ENSG00000136504	101
ENSG00000136518	15
ENSG00000136521	77
ENSG00000136527	154
ENSG00000136603	154
ENSG00000136630	322
ENSG00000136631	111
ENSG00000136717	4
ENSG00000136732	77
ENSG00000136754	4
ENSG00000136758	223
ENSG00000136810	102
ENSG00000136811	10
ENSG00000136813	77
ENSG00000136819	10
ENSG00000136826	322
ENSG00000136861	195
ENSG00000136869	154
ENSG00000136870	10
ENSG00000136875	154
ENSG00000136877	103
ENSG00000136891	195
ENSG00000136895	111
ENSG00000136936	10
ENSG00000136938	10
ENSG00000136942	10
ENSG00000136944	4
ENSG00000137033	4
ENSG00000137038	77
ENSG00000137075	13
ENSG00000137076	155
ENSG00000137077	23
ENSG00000137094	154
ENSG00000137101	13
ENSG00000137133	77
ENSG00000137145	70
ENSG00000137161	10
ENSG00000137166	104
ENSG00000137168	15
ENSG00000137193	154
ENSG00000137200	15
ENSG00000137203	4
ENSG00000137210	77
ENSG00000137218	154
ENSG00000137225	13
ENSG00000137267	111
ENSG00000137274	77
ENSG00000137275	154
ENSG00000137309	111
ENSG00000137310	13
ENSG00000137331	322
ENSG00000137337	117
ENSG00000137393	153
ENSG00000137414	10
ENSG00000137474	77
ENSG00000137478	105
ENSG00000137486	13
ENSG00000137504	154
ENSG00000137507	341
ENSG00000137522	77
ENSG00000137574	154
ENSG00000137575	4
ENSG00000137672	13
ENSG00000137675	13
ENSG00000137699	195
ENSG00000137720	195
ENSG00000137747	4
ENSG00000137752	4
ENSG00000137764	4
ENSG00000137801	154
ENSG00000137804	117
ENSG00000137806	15
ENSG00000137809	16
ENSG00000137812	117
ENSG00000137815	10
ENSG00000137834	4
ENSG00000137842	223
ENSG00000137868	106
ENSG00000137872	70
ENSG00000137880	107
ENSG00000137936	111
ENSG00000137947	154
ENSG00000137955	77
ENSG00000137965	2
ENSG00000137992	77
ENSG00000137996	223
ENSG00000138028	4
ENSG00000138029	77
ENSG00000138031	13
ENSG00000138032	15
ENSG00000138050	195
ENSG00000138073	15
ENSG00000138101	111
ENSG00000138107	15
ENSG00000138119	77
ENSG00000138131	111
ENSG00000138135	322
ENSG00000138138	13
ENSG00000138160	117
ENSG00000138166	322
ENSG00000138182	14
ENSG00000138193	4
ENSG00000138231	155
ENSG00000138316	13
ENSG00000138336	10
ENSG00000138378	13
ENSG00000138385	10
ENSG00000138398	155
ENSG00000138413	77
ENSG00000138433	10
ENSG00000138434	111
ENSG00000138594	195
ENSG00000138604	4
ENSG00000138614	223
ENSG00000138642	4
ENSG00000138663	15
ENSG00000138670	322
ENSG00000138709	10
ENSG00000138722	23
ENSG00000138758	15
ENSG00000138760	13
ENSG00000138764	154
ENSG00000138768	77
ENSG00000138771	4
ENSG00000138795	70
ENSG00000138796	77
ENSG00000138867	155
ENSG00000138942	13
ENSG00000139083	111
ENSG00000139112	117
ENSG00000139117	108
ENSG00000139163	11
ENSG00000139168	10
ENSG00000139173	4
ENSG00000139180	77
ENSG00000139192	4
ENSG00000139193	223
ENSG00000139278	341
ENSG00000139289	4
ENSG00000139324	109
ENSG00000139364	231
ENSG00000139428	13
ENSG00000139514	70
ENSG00000139531	77
ENSG00000139636	110
ENSG00000139641	77
ENSG00000139651	154
ENSG00000139684	101
ENSG00000139687	195
ENSG00000139718	154
ENSG00000139722	154
ENSG00000139793	14
ENSG00000139826	154
ENSG00000139865	4
ENSG00000139880	112
ENSG00000139921	113
ENSG00000139974	70
ENSG00000139977	15
ENSG00000140009	77
ENSG00000140044	154
ENSG00000140153	77
ENSG00000140199	13
ENSG00000140254	114
ENSG00000140287	7
ENSG00000140320	10
ENSG00000140350	10
ENSG00000140367	154
ENSG00000140374	77
ENSG00000140386	15
ENSG00000140391	77
ENSG00000140398	77
ENSG00000140403	195
ENSG00000140406	195
ENSG00000140416	241
ENSG00000140463	155
ENSG00000140471	195
ENSG00000140474	13
ENSG00000140526	115
ENSG00000140545	116
ENSG00000140553	10
ENSG00000140563	15
ENSG00000140575	85
ENSG00000140678	70
ENSG00000140682	241
ENSG00000140688	117
ENSG00000140691	154
ENSG00000140718	70
ENSG00000140740	77
ENSG00000140743	154
ENSG00000140829	10
ENSG00000140830	195
ENSG00000140832	4
ENSG00000140853	118
ENSG00000140859	13
ENSG00000140876	55
ENSG00000140931	154
ENSG00000140939	119
ENSG00000140941	153
ENSG00000140961	14
ENSG00000140988	10
ENSG00000140990	155
ENSG00000141030	231
ENSG00000141034	4
ENSG00000141179	155
ENSG00000141279	77
ENSG00000141295	4
ENSG00000141298	77
ENSG00000141337	101
ENSG00000141376	120
ENSG00000141378	154
ENSG00000141380	223
ENSG00000141384	121
ENSG00000141385	77
ENSG00000141424	111
ENSG00000141425	14
ENSG00000141429	111
ENSG00000141447	70
ENSG00000141448	195
ENSG00000141458	4
ENSG00000141510	77
ENSG00000141522	3
ENSG00000141524	13
ENSG00000141552	10
ENSG00000141564	195
ENSG00000141570	153
ENSG00000141580	77
ENSG00000141582	153
ENSG00000141644	15
ENSG00000141699	322
ENSG00000141738	4
ENSG00000141750	4
ENSG00000141753	15
ENSG00000141756	13
ENSG00000141854	155
ENSG00000141933	341
ENSG00000142039	155
ENSG00000142065	154
ENSG00000142166	223
ENSG00000142173	13
ENSG00000142186	155
ENSG00000142227	13
ENSG00000142273	4
ENSG00000142303	15
ENSG00000142327	77
ENSG00000142453	13
ENSG00000142459	15
ENSG00000142507	4
ENSG00000142512	4
ENSG00000142528	155
ENSG00000142534	10
ENSG00000142541	10
ENSG00000142552	13
ENSG00000142556	195
ENSG00000142657	77
ENSG00000142675	4
ENSG00000142784	85
ENSG00000142798	77
ENSG00000142864	111
ENSG00000142867	322
ENSG00000142871	322
ENSG00000142875	70
ENSG00000142910	4
ENSG00000142945	117
ENSG00000142949	4
ENSG00000142961	154
ENSG00000143079	195
ENSG00000143119	70
ENSG00000143126	111
ENSG00000143157	4
ENSG00000143198	77
ENSG00000143217	4
ENSG00000143228	117
ENSG00000143252	77
ENSG00000143258	154
ENSG00000143319	155
ENSG00000143321	10
ENSG00000143322	154
ENSG00000143333	322
ENSG00000143337	122
ENSG00000143341	77
ENSG00000143368	13
ENSG00000143369	13
ENSG00000143375	4
ENSG00000143382	13
ENSG00000143384	154
ENSG00000143387	13
ENSG00000143390	123
ENSG00000143401	13
ENSG00000143409	155
ENSG00000143418	15
ENSG00000143437	15
ENSG00000143476	117
ENSG00000143479	154
ENSG00000143493	15
ENSG00000143494	15
ENSG00000143507	154
ENSG00000143514	4
ENSG00000143515	13
ENSG00000143537	23
ENSG00000143545	10
ENSG00000143549	154
ENSG00000143553	155
ENSG00000143575	77
ENSG00000143590	4
ENSG00000143612	223
ENSG00000143624	124
ENSG00000143653	13
ENSG00000143669	77
ENSG00000143674	85
ENSG00000143727	322
ENSG00000143742	269
ENSG00000143751	154
ENSG00000143753	15
ENSG00000143772	322
ENSG00000143774	125
ENSG00000143776	155
ENSG00000143786	13
ENSG00000143858	154
ENSG00000143862	70
ENSG00000143867	153
ENSG00000143878	153
ENSG00000143889	154
ENSG00000143924	111
ENSG00000143951	15
ENSG00000143995	126
ENSG00000144036	77
ENSG00000144152	13
ENSG00000144224	195
ENSG00000144231	155
ENSG00000144233	154
ENSG00000144331	127
ENSG00000144357	15
ENSG00000144366	231
ENSG00000144381	195
ENSG00000144426	155
ENSG00000144451	13
ENSG00000144468	77
ENSG00000144476	13
ENSG00000144566	13
ENSG00000144567	322
ENSG00000144645	121
ENSG00000144647	128
ENSG00000144648	231
ENSG00000144649	15
ENSG00000144655	154
ENSG00000144674	77
ENSG00000144677	4
ENSG00000144711	77
ENSG00000144724	77
ENSG00000144730	15
ENSG00000144736	155
ENSG00000144744	101
ENSG00000144802	322
ENSG00000144840	15
ENSG00000144857	223
ENSG00000145016	322
ENSG00000145022	155
ENSG00000145041	223
ENSG00000145103	4
ENSG00000145147	13
ENSG00000145365	154
ENSG00000145386	117
ENSG00000145390	13
ENSG00000145391	111
ENSG00000145423	13
ENSG00000145431	4
ENSG00000145494	10
ENSG00000145592	129
ENSG00000145604	154
ENSG00000145623	130
ENSG00000145632	153
ENSG00000145685	4
ENSG00000145703	85
ENSG00000145730	13
ENSG00000145740	223
ENSG00000145741	131
ENSG00000145743	77
ENSG00000145757	15
ENSG00000145777	4
ENSG00000145779	77
ENSG00000145824	241
ENSG00000145833	10
ENSG00000145861	13
ENSG00000145868	195
ENSG00000145901	15
ENSG00000145916	10
ENSG00000145936	241
ENSG00000145945	10
ENSG00000146007	10
ENSG00000146063	15
ENSG00000146066	77
ENSG00000146072	70
ENSG00000146085	77
ENSG00000146112	153
ENSG00000146122	15
ENSG00000146151	70
ENSG00000146232	155
ENSG00000146233	155
ENSG00000146242	195
ENSG00000146247	155
ENSG00000146267	15
ENSG00000146386	4
ENSG00000146416	70
ENSG00000146425	70
ENSG00000146433	13
ENSG00000146476	4
ENSG00000146574	132
ENSG00000146576	154
ENSG00000146587	154
ENSG00000146592	154
ENSG00000146648	77
ENSG00000146670	117
ENSG00000146676	154
ENSG00000146700	15
ENSG00000146701	77
ENSG00000146729	77
ENSG00000146757	111
ENSG00000146834	154
ENSG00000146858	14
ENSG00000146904	4
ENSG00000146963	231
ENSG00000146966	77
ENSG00000147010	77
ENSG00000147099	46
ENSG00000147100	13
ENSG00000147118	77
ENSG00000147123	77
ENSG00000147133	155
ENSG00000147145	10
ENSG00000147155	13
ENSG00000147164	241
ENSG00000147168	223
ENSG00000147251	15
ENSG00000147316	154
ENSG00000147403	10
ENSG00000147416	70
ENSG00000147454	13
ENSG00000147457	10
ENSG00000147471	4
ENSG00000147475	4
ENSG00000147526	70
ENSG00000147535	4
ENSG00000147548	4
ENSG00000147576	77
ENSG00000147592	14
ENSG00000147601	154
ENSG00000147642	153
ENSG00000147669	154
ENSG00000147676	4
ENSG00000147677	223
ENSG00000147679	133
ENSG00000147789	322
ENSG00000147852	15
ENSG00000147853	195
ENSG00000147862	4
ENSG00000148082	13
ENSG00000148143	13
ENSG00000148175	155
ENSG00000148200	134
ENSG00000148204	13
ENSG00000148248	15
ENSG00000148288	4
ENSG00000148291	10
ENSG00000148300	195
ENSG00000148308	223
ENSG00000148331	195
ENSG00000148334	13
ENSG00000148335	135
ENSG00000148339	154
ENSG00000148341	15
ENSG00000148358	4
ENSG00000148362	195
ENSG00000148384	154
ENSG00000148411	77
ENSG00000148426	77
ENSG00000148429	13
ENSG00000148450	77
ENSG00000148468	4
ENSG00000148481	111
ENSG00000148498	4
ENSG00000148516	4
ENSG00000148572	322
ENSG00000148660	154
ENSG00000148688	111
ENSG00000148700	136
ENSG00000148730	77
ENSG00000148735	4
ENSG00000148773	117
ENSG00000148832	137
ENSG00000148835	155
ENSG00000148840	154
ENSG00000148841	154
ENSG00000148848	13
ENSG00000148926	153
ENSG00000148935	155
ENSG00000148948	10
ENSG00000148950	15
ENSG00000148985	10
ENSG00000149090	241
ENSG00000149091	13
ENSG00000149100	4
ENSG00000149115	10
ENSG00000149136	155
ENSG00000149150	77
ENSG00000149182	155
ENSG00000149218	77
ENSG00000149257	195
ENSG00000149262	13
ENSG00000149289	14
ENSG00000149308	154
ENSG00000149311	154
ENSG00000149357	77
ENSG00000149428	10
ENSG00000149480	10
ENSG00000149499	10
ENSG00000149503	117
ENSG00000149527	4
ENSG00000149534	7
ENSG00000149557	241
ENSG00000149564	341
ENSG00000149575	4
ENSG00000149591	241
ENSG00000149657	155
ENSG00000149658	70
ENSG00000149798	154
ENSG00000149806	10
ENSG00000149809	77
ENSG00000149929	10
ENSG00000149970	111
ENSG00000150048	153
ENSG00000150054	4
ENSG00000150093	13
ENSG00000150281	23
ENSG00000150347	154
ENSG00000150403	155
ENSG00000150433	13
ENSG00000150459	4
ENSG00000150471	138
ENSG00000150556	4
ENSG00000150625	23
ENSG00000150672	101
ENSG00000150712	13
ENSG00000150756	15
ENSG00000150768	77
ENSG00000150776	77
ENSG00000150779	77
ENSG00000150787	139
ENSG00000150907	153
ENSG00000151014	154
ENSG00000151062	77
ENSG00000151092	155
ENSG00000151135	154
ENSG00000151136	13
ENSG00000151151	154
ENSG00000151208	57
ENSG00000151240	77
ENSG00000151304	154
ENSG00000151364	223
ENSG00000151366	13
ENSG00000151388	241
ENSG00000151414	15
ENSG00000151445	154
ENSG00000151461	195
ENSG00000151465	223
ENSG00000151474	13
ENSG00000151491	10
ENSG00000151502	195
ENSG00000151532	111
ENSG00000151552	77
ENSG00000151617	13
ENSG00000151657	13
ENSG00000151690	4
ENSG00000151694	231
ENSG00000151702	341
ENSG00000151729	4
ENSG00000151748	231
ENSG00000151773	4
ENSG00000151789	341
ENSG00000151806	153
ENSG00000151849	155
ENSG00000151893	70
ENSG00000151929	111
ENSG00000152102	14
ENSG00000152128	70
ENSG00000152133	77
ENSG00000152147	14
ENSG00000152217	13
ENSG00000152234	77
ENSG00000152242	77
ENSG00000152284	4
ENSG00000152382	154
ENSG00000152404	71
ENSG00000152409	77
ENSG00000152465	13
ENSG00000152492	14
ENSG00000152518	153
ENSG00000152558	15
ENSG00000152601	4
ENSG00000152661	155
ENSG00000152669	154
ENSG00000152749	77
ENSG00000152763	4
ENSG00000152795	223
ENSG00000152804	153
ENSG00000153015	10
ENSG00000153037	154
ENSG00000153130	231
ENSG00000153234	322
ENSG00000153246	111
ENSG00000153292	4
ENSG00000153317	140
ENSG00000153404	4
ENSG00000153446	4
ENSG00000153487	195
ENSG00000153558	155
ENSG00000153560	77
ENSG00000153561	77
ENSG00000153721	154
ENSG00000153767	154
ENSG00000153823	23
ENSG00000153827	15
ENSG00000153896	154
ENSG00000153914	195
ENSG00000153922	154
ENSG00000153936	4
ENSG00000153944	77
ENSG00000153956	15
ENSG00000154065	4
ENSG00000154079	77
ENSG00000154080	4
ENSG00000154096	13
ENSG00000154124	10
ENSG00000154133	341
ENSG00000154134	13
ENSG00000154144	155
ENSG00000154262	4
ENSG00000154274	4
ENSG00000154310	4
ENSG00000154328	155
ENSG00000154330	141
ENSG00000154358	155
ENSG00000154359	142
ENSG00000154370	77
ENSG00000154380	9
ENSG00000154429	143
ENSG00000154473	117
ENSG00000154479	154
ENSG00000154493	4
ENSG00000154511	15
ENSG00000154518	77
ENSG00000154556	241
ENSG00000154639	4
ENSG00000154640	155
ENSG00000154642	154
ENSG00000154710	341
ENSG00000154721	111
ENSG00000154723	77
ENSG00000154727	231
ENSG00000154734	154
ENSG00000154760	154
ENSG00000154813	154
ENSG00000154814	13
ENSG00000154822	77
ENSG00000154832	71
ENSG00000154839	117
ENSG00000154845	101
ENSG00000154856	77
ENSG00000154928	4
ENSG00000154930	223
ENSG00000154945	15
ENSG00000155011	144
ENSG00000155066	4
ENSG00000155090	154
ENSG00000155229	13
ENSG00000155252	4
ENSG00000155269	13
ENSG00000155275	111
ENSG00000155287	13
ENSG00000155313	223
ENSG00000155329	145
ENSG00000155330	241
ENSG00000155438	195
ENSG00000155463	77
ENSG00000155506	15
ENSG00000155545	231
ENSG00000155636	186
ENSG00000155729	155
ENSG00000155744	77
ENSG00000155755	13
ENSG00000155827	10
ENSG00000155849	146
ENSG00000155893	15
ENSG00000155906	70
ENSG00000155926	153
ENSG00000155962	13
ENSG00000155970	77
ENSG00000156026	14
ENSG00000156050	45
ENSG00000156103	241
ENSG00000156110	13
ENSG00000156171	77
ENSG00000156256	15
ENSG00000156273	154
ENSG00000156304	10
ENSG00000156313	70
ENSG00000156381	14
ENSG00000156411	77
ENSG00000156453	195
ENSG00000156463	15
ENSG00000156467	14
ENSG00000156471	147
ENSG00000156482	10
ENSG00000156515	101
ENSG00000156639	77
ENSG00000156642	154
ENSG00000156709	77
ENSG00000156735	77
ENSG00000156853	10
ENSG00000156860	10
ENSG00000156873	223
ENSG00000156958	148
ENSG00000156970	117
ENSG00000156976	149
ENSG00000157077	155
ENSG00000157107	14
ENSG00000157110	155
ENSG00000157184	77
ENSG00000157224	4
ENSG00000157227	195
ENSG00000157303	150
ENSG00000157349	151
ENSG00000157350	241
ENSG00000157368	70
ENSG00000157388	101
ENSG00000157404	111
ENSG00000157429	154
ENSG00000157450	152
ENSG00000157456	117
ENSG00000157500	15
ENSG00000157514	153
ENSG00000157540	153
ENSG00000157557	154
ENSG00000157593	154
ENSG00000157600	13
ENSG00000157601	2
ENSG00000157637	15
ENSG00000157657	14
ENSG00000157680	70
ENSG00000157693	14
ENSG00000157765	4
ENSG00000157823	15
ENSG00000157916	85
ENSG00000157954	77
ENSG00000157992	4
ENSG00000158050	322
ENSG00000158106	154
ENSG00000158109	4
ENSG00000158156	154
ENSG00000158161	195
ENSG00000158163	155
ENSG00000158186	15
ENSG00000158195	13
ENSG00000158201	77
ENSG00000158246	153
ENSG00000158270	4
ENSG00000158290	4
ENSG00000158321	156
ENSG00000158402	117
ENSG00000158417	10
ENSG00000158445	15
ENSG00000158458	70
ENSG00000158480	195
ENSG00000158526	10
ENSG00000158545	10
ENSG00000158552	111
ENSG00000158555	15
ENSG00000158604	157
ENSG00000158615	154
ENSG00000158636	195
ENSG00000158669	154
ENSG00000158691	195
ENSG00000158710	4
ENSG00000158711	158
ENSG00000158769	4
ENSG00000158773	195
ENSG00000158792	154
ENSG00000158813	110
ENSG00000158850	159
ENSG00000158856	15
ENSG00000158859	154
ENSG00000158864	77
ENSG00000158941	10
ENSG00000158966	121
ENSG00000159063	13
ENSG00000159069	77
ENSG00000159111	195
ENSG00000159128	77
ENSG00000159140	155
ENSG00000159166	4
ENSG00000159167	154
ENSG00000159176	241
ENSG00000159189	223
ENSG00000159199	10
ENSG00000159200	322
ENSG00000159202	46
ENSG00000159208	101
ENSG00000159210	46
ENSG00000159263	223
ENSG00000159314	111
ENSG00000159346	223
ENSG00000159377	10
ENSG00000159388	322
ENSG00000159399	15
ENSG00000159403	13
ENSG00000159423	15
ENSG00000159459	15
ENSG00000159479	23
ENSG00000159596	223
ENSG00000159640	13
ENSG00000159674	13
ENSG00000159713	13
ENSG00000159788	223
ENSG00000159792	195
ENSG00000159840	241
ENSG00000159842	160
ENSG00000159882	154
ENSG00000159884	161
ENSG00000159899	15
ENSG00000159917	162
ENSG00000160007	195
ENSG00000160049	155
ENSG00000160058	163
ENSG00000160062	164
ENSG00000160094	15
ENSG00000160124	117
ENSG00000160183	4
ENSG00000160185	223
ENSG00000160194	155
ENSG00000160209	77
ENSG00000160211	77
ENSG00000160216	77
ENSG00000160233	13
ENSG00000160255	70
ENSG00000160271	154
ENSG00000160285	13
ENSG00000160299	4
ENSG00000160446	10
ENSG00000160471	4
ENSG00000160539	15
ENSG00000160588	154
ENSG00000160613	154
ENSG00000160633	10
ENSG00000160679	195
ENSG00000160685	4
ENSG00000160703	77
ENSG00000160710	4
ENSG00000160714	154
ENSG00000160741	231
ENSG00000160746	13
ENSG00000160752	13
ENSG00000160785	154
ENSG00000160789	154
ENSG00000160791	223
ENSG00000160801	13
ENSG00000160818	10
ENSG00000160862	165
ENSG00000160886	4
ENSG00000160888	322
ENSG00000160908	154
ENSG00000160917	4
ENSG00000160932	4
ENSG00000160948	341
ENSG00000160953	13
ENSG00000160959	154
ENSG00000160972	77
ENSG00000160991	111
ENSG00000160999	154
ENSG00000161036	10
ENSG00000161057	15
ENSG00000161082	4
ENSG00000161091	4
ENSG00000161217	77
ENSG00000161243	4
ENSG00000161267	77
ENSG00000161277	166
ENSG00000161281	15
ENSG00000161381	13
ENSG00000161526	167
ENSG00000161533	15
ENSG00000161544	23
ENSG00000161558	77
ENSG00000161649	13
ENSG00000161653	154
ENSG00000161671	85
ENSG00000161835	154
ENSG00000161888	117
ENSG00000161921	13
ENSG00000161940	341
ENSG00000161980	5
ENSG00000162069	4
ENSG00000162073	155
ENSG00000162139	14
ENSG00000162191	10
ENSG00000162194	13
ENSG00000162222	154
ENSG00000162231	154
ENSG00000162241	155
ENSG00000162244	168
ENSG00000162298	77
ENSG00000162366	4
ENSG00000162377	154
ENSG00000162378	77
ENSG00000162384	4
ENSG00000162396	154
ENSG00000162402	13
ENSG00000162407	169
ENSG00000162413	77
ENSG00000162415	85
ENSG00000162433	4
ENSG00000162496	4
ENSG00000162512	70
ENSG00000162517	4
ENSG00000162520	15
ENSG00000162522	231
ENSG00000162542	111
ENSG00000162576	13
ENSG00000162585	155
ENSG00000162599	155
ENSG00000162613	155
ENSG00000162614	241
ENSG00000162618	341
ENSG00000162636	4
ENSG00000162650	154
ENSG00000162664	101
ENSG00000162687	63
ENSG00000162711	154
ENSG00000162729	4
ENSG00000162733	15
ENSG00000162735	77
ENSG00000162736	223
ENSG00000162738	77
ENSG00000162745	4
ENSG00000162772	322
ENSG00000162775	322
ENSG00000162777	4
ENSG00000162813	155
ENSG00000162817	4
ENSG00000162819	154
ENSG00000162878	77
ENSG00000162889	155
ENSG00000162894	70
ENSG00000162896	4
ENSG00000162910	10
ENSG00000162923	15
ENSG00000162944	101
ENSG00000162949	4
ENSG00000162971	195
ENSG00000162980	231
ENSG00000162998	155
ENSG00000163002	341
ENSG00000163013	44
ENSG00000163017	241
ENSG00000163026	195
ENSG00000163050	77
ENSG00000163069	15
ENSG00000163075	15
ENSG00000163106	13
ENSG00000163125	14
ENSG00000163155	154
ENSG00000163156	154
ENSG00000163166	10
ENSG00000163171	154
ENSG00000163220	170
ENSG00000163249	15
ENSG00000163281	13
ENSG00000163293	154
ENSG00000163297	77
ENSG00000163319	195
ENSG00000163328	4
ENSG00000163344	10
ENSG00000163346	10
ENSG00000163348	154
ENSG00000163349	15
ENSG00000163354	10
ENSG00000163359	13
ENSG00000163378	13
ENSG00000163430	13
ENSG00000163431	241
ENSG00000163435	4
ENSG00000163444	13
ENSG00000163463	10
ENSG00000163466	155
ENSG00000163472	4
ENSG00000163485	13
ENSG00000163491	4
ENSG00000163507	14
ENSG00000163510	10
ENSG00000163512	77
ENSG00000163513	10
ENSG00000163517	155
ENSG00000163520	13
ENSG00000163539	77
ENSG00000163541	77
ENSG00000163602	154
ENSG00000163605	155
ENSG00000163606	223
ENSG00000163607	77
ENSG00000163608	171
ENSG00000163625	155
ENSG00000163626	77
ENSG00000163636	155
ENSG00000163637	13
ENSG00000163659	154
ENSG00000163660	154
ENSG00000163673	241
ENSG00000163681	241
ENSG00000163694	4
ENSG00000163701	13
ENSG00000163714	223
ENSG00000163728	6
ENSG00000163734	172
ENSG00000163739	172
ENSG00000163751	7
ENSG00000163754	155
ENSG00000163788	341
ENSG00000163811	154
ENSG00000163812	15
ENSG00000163815	13
ENSG00000163840	173
ENSG00000163848	174
ENSG00000163870	85
ENSG00000163874	154
ENSG00000163879	70
ENSG00000163884	153
ENSG00000163898	4
ENSG00000163900	4
ENSG00000163913	13
ENSG00000163931	77
ENSG00000163938	154
ENSG00000163939	13
ENSG00000163959	15
ENSG00000163960	155
ENSG00000164007	155
ENSG00000164008	77
ENSG00000164011	195
ENSG00000164023	154
ENSG00000164031	231
ENSG00000164035	341
ENSG00000164048	175
ENSG00000164050	4
ENSG00000164054	20
ENSG00000164062	223
ENSG00000164070	176
ENSG00000164077	223
ENSG00000164078	4
ENSG00000164086	154
ENSG00000164099	177
ENSG00000164104	14
ENSG00000164125	13
ENSG00000164134	341
ENSG00000164163	154
ENSG00000164167	111
ENSG00000164169	15
ENSG00000164176	178
ENSG00000164190	195
ENSG00000164199	4
ENSG00000164209	15
ENSG00000164211	13
ENSG00000164236	15
ENSG00000164244	179
ENSG00000164258	77
ENSG00000164284	154
ENSG00000164300	14
ENSG00000164307	15
ENSG00000164323	154
ENSG00000164330	77
ENSG00000164332	8
ENSG00000164338	341
ENSG00000164347	13
ENSG00000164398	77
ENSG00000164402	4
ENSG00000164405	77
ENSG00000164442	153
ENSG00000164465	180
ENSG00000164488	13
ENSG00000164543	154
ENSG00000164548	154
ENSG00000164609	15
ENSG00000164610	154
ENSG00000164611	117
ENSG00000164619	13
ENSG00000164647	181
ENSG00000164654	154
ENSG00000164684	15
ENSG00000164692	13
ENSG00000164715	4
ENSG00000164733	4
ENSG00000164736	154
ENSG00000164741	154
ENSG00000164764	15
ENSG00000164815	195
ENSG00000164825	4
ENSG00000164830	13
ENSG00000164850	155
ENSG00000164880	13
ENSG00000164885	231
ENSG00000164889	71
ENSG00000164896	15
ENSG00000164898	77
ENSG00000164902	155
ENSG00000164904	13
ENSG00000164916	195
ENSG00000164920	322
ENSG00000164924	154
ENSG00000164930	4
ENSG00000164932	13
ENSG00000164933	154
ENSG00000164934	154
ENSG00000164938	77
ENSG00000164946	14
ENSG00000164951	154
ENSG00000164967	182
ENSG00000164983	111
ENSG00000164985	183
ENSG00000165025	101
ENSG00000165028	77
ENSG00000165029	77
ENSG00000165030	101
ENSG00000165060	13
ENSG00000165072	15
ENSG00000165097	40
