comm1	comm2	terms1	terms2	jaccard
519	47	46	1	0.021739130434782608
519	50	46	8	0
519	71	46	69	0.41975308641975306
519	72	46	10	0
519	77	46	17	0
519	87	46	61	0
519	678	46	53	0.03125
519	95	46	48	0.14634146341463414
519	107	46	9	0
519	111	46	31	0
519	136	46	96	0
519	138	46	15	0
519	142	46	15	0
519	184	46	3	0
519	203	46	4	0
519	222	46	23	0.029850746268656716
519	255	46	5	0
519	356	46	12	0
519	413	46	8	0
519	482	46	51	0
519	490	46	16	0
519	519	46	46	1
519	573	46	2	0
519	628	46	2	0
573	671	2	99	0
573	672	2	21	0
573	673	2	33	0
573	665	2	179	0
573	19	2	88	0
573	47	2	1	0
573	50	2	8	0
573	71	2	69	0
573	72	2	10	0
573	77	2	17	0
573	87	2	61	0
573	678	2	53	0
573	95	2	48	0
573	107	2	9	0.2222222222222222
573	111	2	31	0
573	136	2	96	0
573	138	2	15	0.13333333333333333
573	142	2	15	0
573	184	2	3	0
573	203	2	4	0
573	222	2	23	0
573	255	2	5	0
573	356	2	12	0
573	413	2	8	0
573	482	2	51	0
573	490	2	16	0
573	519	2	46	0
573	573	2	2	1
573	628	2	2	1
628	671	2	99	0
628	672	2	21	0
628	673	2	33	0
628	665	2	179	0
628	19	2	88	0
628	47	2	1	0
628	50	2	8	0
628	71	2	69	0
628	72	2	10	0
628	77	2	17	0
628	87	2	61	0
628	678	2	53	0
628	95	2	48	0
628	107	2	9	0.2222222222222222
628	111	2	31	0
628	136	2	96	0
628	138	2	15	0.13333333333333333
628	142	2	15	0
628	184	2	3	0
628	203	2	4	0
628	222	2	23	0
628	255	2	5	0
628	356	2	12	0
628	413	2	8	0
628	482	2	51	0
628	490	2	16	0
628	519	2	46	0
628	573	2	2	1
628	628	2	2	1
