comm1	comm2	terms1	terms2	jaccard
628	150	2	6	0
628	206	2	6	0
628	208	2	185	0
628	139	2	88	0
628	54	2	40	0
628	159	2	1	0
628	161	2	8	0
628	80	2	69	0
628	178	2	10	0
628	5	2	17	0
628	484	2	61	0
628	193	2	53	0
628	611	2	48	0
628	76	2	9	0.2222222222222222
628	232	2	31	0
628	129	2	96	0
628	231	2	15	0.13333333333333333
628	233	2	15	0
628	344	2	3	0
628	412	2	4	0
628	381	2	23	0
628	91	2	5	0
628	65	2	12	0
628	95	2	8	0
628	539	2	51	0
628	87	2	16	0
628	572	2	46	0
628	620	2	2	1
628	122	2	2	1
