comm1	comm2	terms1	terms2	jaccard
52	484	16	61	0.013157894736842105
52	193	16	53	0
52	611	16	48	0
52	76	16	9	0
52	232	16	31	0
52	129	16	96	0
52	231	16	15	0
52	233	16	15	0
52	344	16	3	0
52	412	16	4	0
52	381	16	23	0
52	91	16	5	0
52	65	16	12	0
52	95	16	8	0
52	539	16	51	0
52	87	16	16	1
52	572	16	46	0
52	620	16	2	0
52	122	16	2	0
539	150	46	6	0
539	206	46	6	0
539	208	46	185	0.03125
539	139	46	88	0.03875968992248062
539	54	46	40	0
539	159	46	1	0.021739130434782608
539	161	46	8	0
539	80	46	69	0.41975308641975306
539	178	46	10	0
539	5	46	17	0
539	484	46	61	0
539	193	46	53	0.03125
539	611	46	48	0.14634146341463414
539	76	46	9	0
539	232	46	31	0
539	129	46	96	0
539	231	46	15	0
539	233	46	15	0
539	344	46	3	0
539	412	46	4	0
539	381	46	23	0.029850746268656716
539	91	46	5	0
539	65	46	12	0
539	95	46	8	0
539	539	46	51	0
539	87	46	16	0
539	572	46	46	1
539	620	46	2	0
539	122	46	2	0
243	150	2	6	0
243	206	2	6	0
243	208	2	185	0
243	139	2	88	0
243	54	2	40	0
243	159	2	1	0
243	161	2	8	0
243	80	2	69	0
243	178	2	10	0
243	5	2	17	0
243	484	2	61	0
243	193	2	53	0
243	611	2	48	0
243	76	2	9	0.2222222222222222
243	232	2	31	0
243	129	2	96	0
243	231	2	15	0.13333333333333333
243	233	2	15	0
243	344	2	3	0
243	412	2	4	0
243	381	2	23	0
243	91	2	5	0
243	65	2	12	0
243	95	2	8	0
243	539	2	51	0
243	87	2	16	0
243	572	2	46	0
243	620	2	2	1
243	122	2	2	1
434	150	2	6	0
434	206	2	6	0
434	208	2	185	0
434	139	2	88	0
434	54	2	40	0
434	159	2	1	0
434	161	2	8	0
434	80	2	69	0
434	178	2	10	0
434	5	2	17	0
434	484	2	61	0
434	193	2	53	0
434	611	2	48	0
434	76	2	9	0.2222222222222222
434	232	2	31	0
434	129	2	96	0
434	231	2	15	0.13333333333333333
434	233	2	15	0
434	344	2	3	0
434	412	2	4	0
434	381	2	23	0
434	91	2	5	0
434	65	2	12	0
434	95	2	8	0
434	539	2	51	0
434	87	2	16	0
434	572	2	46	0
434	620	2	2	1
434	122	2	2	1
