comm1	comm2	terms1	terms2	jaccard
326	13	16	4	0
326	78	16	16	0
326	9	16	158	0.023529411764705882
326	7	16	36	0
326	344	16	2	0
326	5	16	5	0
326	274	16	9	0
326	45	16	38	0
326	40	16	63	0
326	6	16	1	0
326	8	16	100	0
326	64	16	6	0
326	75	16	17	0
326	34	16	18	0
326	18	16	13	0
326	32	16	2	0
326	31	16	24	0
326	20	16	15	0
326	121	16	11	0
326	101	16	1	0
326	46	16	8	0
326	133	16	1	0
326	134	16	14	0
326	176	16	3	0
326	36	16	7	0
326	53	16	22	0
326	253	16	1	0
326	282	16	4	0.1111111111111111
326	475	16	1	0
326	76	16	25	0
326	222	16	16	0
326	322	16	6	0
326	65	16	24	0
326	221	16	11	0
326	123	16	2	0
326	217	16	5	0
326	366	16	11	0
326	262	16	7	0
326	394	16	60	0
326	118	16	23	0
326	239	16	16	1
326	83	16	35	0
104	4	35	17	0
104	312	35	1	0
104	41	35	67	0.275
104	11	35	11	0
104	268	35	13	0
104	2	35	128	0
104	13	35	4	0
104	78	35	16	0
104	9	35	158	0
104	7	35	36	0
104	344	35	2	0
104	5	35	5	0
104	274	35	9	0
104	45	35	38	0
104	40	35	63	0
104	6	35	1	0
104	8	35	100	0.015037593984962405
104	64	35	6	0
104	75	35	17	0
104	34	35	18	0.019230769230769232
104	18	35	13	0
104	32	35	2	0
104	31	35	24	0
104	20	35	15	0
104	121	35	11	0
104	101	35	1	0
104	46	35	8	0
104	133	35	1	0
104	134	35	14	0
104	176	35	3	0
104	36	35	7	0
104	53	35	22	0.05555555555555555
104	253	35	1	0
104	282	35	4	0
104	475	35	1	0
104	76	35	25	0
104	222	35	16	0
104	322	35	6	0
104	65	35	24	0
104	221	35	11	0
104	123	35	2	0
104	217	35	5	0
104	366	35	11	0
104	262	35	7	0.024390243902439025
104	394	35	60	0.021505376344086023
104	118	35	23	0
104	239	35	16	0
104	83	35	35	1
