comm1	comm2	terms1	terms2	jaccard
213	176	14	16	0
213	104	14	46	0
213	123	14	2	0
213	201	14	2	0
70	32	96	5	0
70	9	96	148	0
70	174	96	88	0.05142857142857143
70	155	96	6	0
70	10	96	46	0.014285714285714285
70	144	96	15	0
70	95	96	4	0
70	149	96	1	0
70	120	96	8	0
70	175	96	10	0.019230769230769232
70	173	96	17	0.02727272727272727
70	97	96	64	0.006289308176100629
70	86	96	55	0.013422818791946308
70	69	96	28	0.05084745762711865
70	147	96	48	0
70	221	96	4	0
70	112	96	9	0
70	111	96	31	0
70	213	96	14	0
70	70	96	96	1
70	73	96	10	0.019230769230769232
70	151	96	15	0
70	114	96	3	0
70	209	96	8	0
70	128	96	5	0
70	253	96	9	0
70	134	96	23	0
70	168	96	5	0
70	185	96	8	0
70	108	96	8	0
70	197	96	8	0
70	152	96	51	0.00684931506849315
70	176	96	16	0
70	104	96	46	0
70	123	96	2	0
70	201	96	2	0
73	32	10	5	0
73	9	10	148	0
73	174	10	88	0
73	155	10	6	0
73	10	10	46	0
73	144	10	15	0
73	95	10	4	0
73	149	10	1	0
73	120	10	8	0
73	175	10	10	0
73	173	10	17	0
73	97	10	64	0
73	86	10	55	0
73	69	10	28	0
73	147	10	48	0
73	221	10	4	0
73	112	10	9	0.11764705882352941
73	111	10	31	0
73	213	10	14	0
73	70	10	96	0.019230769230769232
73	73	10	10	1
73	151	10	15	0
73	114	10	3	0
73	209	10	8	0
73	128	10	5	0
73	253	10	9	0
73	134	10	23	0
73	168	10	5	0
73	185	10	8	0
73	108	10	8	0
73	197	10	8	0
73	152	10	51	0
73	176	10	16	0
73	104	10	46	0
73	123	10	2	0.2
73	201	10	2	0.2
151	32	15	5	0
151	9	15	148	0
151	174	15	88	0
151	155	15	6	0
151	10	15	46	0
151	144	15	15	0
151	95	15	4	0
151	149	15	1	0
151	120	15	8	0
151	175	15	10	0
151	173	15	17	0.45454545454545453
151	97	15	64	0.025974025974025976
151	86	15	55	0
151	69	15	28	0
151	147	15	48	0
151	221	15	4	0
151	112	15	9	0
151	111	15	31	0
151	213	15	14	0
151	70	15	96	0
151	73	15	10	0
151	151	15	15	1
151	114	15	3	0
151	209	15	8	0
151	128	15	5	0
151	253	15	9	0
151	134	15	23	0
151	168	15	5	0
151	185	15	8	0
151	108	15	8	0
151	197	15	8	0.5333333333333333
151	152	15	51	0
151	176	15	16	0
151	104	15	46	0
151	123	15	2	0
151	201	15	2	0
114	32	3	5	0
114	9	3	148	0
114	174	3	88	0
114	155	3	6	0
114	10	3	46	0
114	144	3	15	0
114	95	3	4	0
